"region";"sppName";"latinName";"RFMO";"RFMO_Stock_ID";"X3A_CODE";"FIDES_AREA";"area";"areaBis";"TAC.area.description";"Comments";"areaRDB";"latinNameASFIS";"TAXOCODE";"latinNameJoin"
"Other regions";"Bigeye thresher shark";"Alopias superciliosus";"ICCAT";NA;"BTH";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Alopias superciliosus";"1060600603";"Alopias superciliosus"
"Other regions";"Common thresher shark";"Alopias vulpinus";"ICCAT";NA;"ALV";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Alopias vulpinus";"1060600601";"Alopias vulpinus"
"Other regions";"Bullet tuna";"Auxis rochei";"ICCAT";NA;"BLT";"No TAC";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Auxis rochei";"1750102303";"Auxis rochei"
"Other regions";"Frigate tuna";"Auxis thazard";"ICCAT";NA;"FRZ";"No TAC";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Auxis thazard";"1750102301";"Auxis thazard"
"Other regions";"Silky shark";"Carcharhinus falciformis";"ICCAT";NA;"FAL";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Carcharhinus falciformis";"1080201017";"Carcharhinus falciformis"
"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"ICCAT";NA;"OCS";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Carcharhinus longimanus";"1080201011";"Carcharhinus longimanus"
"Other regions";"Requiem sharks";"Carcharhinus spp.";"ICCAT";NA;"CWZ";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Carcharhinus spp.";"10802010XX";"Carcharhinus spp."
"Other regions";"Dolphinfish";"Coryphaena hippurus";"ICCAT";NA;"DOL";"No TAC";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Coryphaena hippurus";"1702807101";"Coryphaena hippurus"
"Other regions";"Atlantic black skipjack";"Euthynnus alletteratus";"ICCAT";NA;"LTA";"No TAC";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Euthynnus alletteratus";"1750102401";"Euthynnus alletteratus"
"Other regions";"Sailfish";"Istiophorus albicans";"ICCAT";NA;"SAI";"AE45W,AW45W";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Istiophorus albicans";"1750300404";"Istiophorus albicans"
"Other regions";"Shortfin mako";"Isurus oxyrinchus";"ICCAT";NA;"SMA";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Isurus oxyrinchus";"1060800201";"Isurus oxyrinchus"
"Other regions";"Longfin mako shark";"Isurus paucus";"ICCAT";NA;"LMA";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Isurus paucus";"1060800203";"Isurus paucus"
"Other regions";"White marlin";"Kajikia albida";"ICCAT";NA;"WHM";"ATLANT";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Kajikia albida";NA;"Kajikia albida"
"Other regions";"Skipjack tuna";"Katsuwonus pelamis";"ICCAT";NA;"SKJ";"No TAC";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Katsuwonus pelamis";"1750102501";"Katsuwonus pelamis"
"Other regions";"Porbeagle";"Lamna nasus";"ICCAT";NA;"POR";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Lamna nasus";"1060800301";"Lamna nasus"
"Other regions";"Blue marlin";"Makaira nigricans (or mazara)";"ICCAT";NA;"BUM";"ATLANT";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Makaira nigricans (or mazara)";NA;"Makaira nigricans (or mazara)"
"Other regions";"Mobulidae-manta rays";"Mobula spp.";"ICCAT";NA;"RMV";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Mobula spp.";"11008010XX";"Mobula spp."
"Other regions";"Plain bonito";"Orcynopsis unicolor";"ICCAT";NA;"BOP";"No TAC";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Orcynopsis unicolor";"1750100601";"Orcynopsis unicolor"
"Other regions";"Blue shark";"Prionace glauca";"ICCAT";NA;"BSH";"AN05N, AS05N";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Prionace glauca";"1080200401";"Prionace glauca"
"Other regions";"Whale shark";"Rhincodon typus";"ICCAT";NA;"RHN";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Rhincodon typus";"1070500401";"Rhincodon typus"
"Other regions";"Atlantic bonito";"Sarda sarda";"ICCAT";NA;"BON";"No TAC";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Sarda sarda";"1750100101";"Sarda sarda"
"Other regions";"Serra Spanish mackerel";"Scomberomorus brasiliensis";"ICCAT";NA;"BRS";"No TAC";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Scomberomorus brasiliensis";"1750101515";"Scomberomorus brasiliensis"
"Other regions";"King mackerel";"Scomberomorus cavalla";"ICCAT";NA;"KGM";"No TAC";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Scomberomorus cavalla";"1750101506";"Scomberomorus cavalla"
"Other regions";"Atlantic Spanish mackerel";"Scomberomorus maculatus";"ICCAT";NA;"SSM";"No TAC";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Scomberomorus maculatus";"1750101507";"Scomberomorus maculatus"
"Other regions";"Cero";"Scomberomorus regalis";"ICCAT";NA;"CER";"No TAC";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Scomberomorus regalis";"1750101508";"Scomberomorus regalis"
"Other regions";"West African Spanish mackerel";"Scomberomorus tritor";"ICCAT";NA;"MAW";"No TAC";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Scomberomorus tritor";"1750101511";"Scomberomorus tritor"
"Other regions";"Scalopped hammerhead shark";"Sphyrna lewini";"ICCAT";NA;"SPL";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Sphyrna lewini";"1080300506";"Sphyrna lewini"
"Other regions";"Great hammerhead shark";"Sphyrna mokarran";"ICCAT";NA;"SPK";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Sphyrna mokarran";"1080300510";"Sphyrna mokarran"
"Other regions";"Smooth hammerhead shark";"Sphyrna zygaena";"ICCAT";NA;"SPZ";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Sphyrna zygaena";"1080300501";"Sphyrna zygaena"
"Other regions";"Mediterranean spearfish";"Tetrapturus belone";"ICCAT";NA;"MSP";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Tetrapturus belone";"1750300901";"Tetrapturus belone"
"Other regions";"Roundscale spearfish";"Tetrapturus georgii";"ICCAT";NA;"RSP";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Tetrapturus georgii";"1750300907";"Tetrapturus georgii"
"Other regions";"Longbill spearfish";"Tetrapturus pfluegeri";"ICCAT";NA;"SPF";"";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Tetrapturus pfluegeri";"1750300906";"Tetrapturus pfluegeri"
"Other regions";"Albacore tuna";"Thunnus alalunga";"ICCAT";NA;"ALB";"AS05N,AN05N";"All areas";"31,34,41,47";"";"";"31,34,41,47";"Thunnus alalunga";"1750102605";"Thunnus alalunga"
"Other regions";"Yellowfin tuna";"Thunnus albacares";"ICCAT";NA;"YFT";"ATLANT";"All areas";"21,27,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,27,37";"Thunnus albacares";"1750102610";"Thunnus albacares"
"Other regions";"Blackfin tuna";"Thunnus atlanticus";"ICCAT";NA;"BLF";"No TAC";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Thunnus atlanticus";"1750102604";"Thunnus atlanticus"
"Other regions";"Bigeye tuna";"Thunnus obesus";"ICCAT";NA;"BET";"ATLLL,ATLPS,ATLANT";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Thunnus obesus";"1750102612";"Thunnus obesus"
"Other regions";"Bluefin tuna";"Thunnus thynnus";"ICCAT";NA;"BFT";"*641,*643,*8301,*8302,'*8303F,AE45WM,AVARCH";"All areas";"31,27,34,37,47";"";"";"31,27,34,37,47";"Thunnus thynnus";"1750102601";"Thunnus thynnus"
"Other regions";"Swordfish";"Xiphias gladius";"ICCAT";NA;"SWO";"AN05N,AS05N,MED";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Xiphias gladius";"1750400301";"Xiphias gladius"
"Other regions";"Wahoo";"Acanthocybium solandri";"IOTC";NA;"WAH";"";"All areas";"51.57";"";"";"51.57";"Acanthocybium solandri";"1750101001";"Acanthocybium solandri"
"Other regions";"Pelagic thresher shark";"Alopias pelagicus";"IOTC";NA;"PTH";"No TAC";"All areas";"51.57";"";"";"51.57";"Alopias pelagicus";"1060600602";"Alopias pelagicus"
"Other regions";"Bigeye thresher shark";"Alopias superciliosus";"IOTC";NA;"BTH";"No TAC";"All areas";"51.57";"";"";"51.57";"Alopias superciliosus";"1060600603";"Alopias superciliosus"
"Other regions";"Bullet tuna";"Auxis rochei";"IOTC";NA;"BLT";"No TAC";"All areas";"51.57";"";"";"51.57";"Auxis rochei";"1750102303";"Auxis rochei"
"Other regions";"Frigate tuna";"Auxis thazard";"IOTC";NA;"FRZ";"No TAC";"All areas";"51.57";"";"";"51.57";"Auxis thazard";"1750102301";"Auxis thazard"
"Other regions";"Silky shark";"Carcharhinus falciformis";"IOTC";NA;"FAL";"No TAC";"All areas";"51.57";"";"";"51.57";"Carcharhinus falciformis";"1080201017";"Carcharhinus falciformis"
"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"IOTC";NA;"OCS";"No TAC";"All areas";"51.57";"";"";"51.57";"Carcharhinus longimanus";"1080201011";"Carcharhinus longimanus"
"Other regions";"Requiem sharks";"Carcharhinus spp.";"IOTC";NA;"CWZ";"";"All areas";"51.57";"";"";"51.57";"Carcharhinus spp.";"10802010XX";"Carcharhinus spp."
"Other regions";"Dolphinfish";"Coryphaena hippurus";"IOTC";NA;"DOL";"No TAC";"All areas";"51.57";"";"";"51.57";"Coryphaena hippurus";"1702807101";"Coryphaena hippurus"
"Other regions";"Kawakawa";"Euthynnus affinis";"IOTC";NA;"KAW";"No TAC";"All areas";"51.57";"";"";"51.57";"Euthynnus affinis";"1750102406";"Euthynnus affinis"
"Other regions";"Black marlin";"Istiompax indica";"IOTC";NA;"BLM";"No TAC";"All areas";"51.57";"";"";"51.57";"Istiompax indica";NA;"Istiompax indica"
"Other regions";"Indo-Pacific sailfish";"Istiophorus platypterus";"IOTC";NA;"SFA";"No TAC";"All areas";"51.57";"";"";"51.57";"Istiophorus platypterus";"1750300402";"Istiophorus platypterus"
"Other regions";"Shortfin mako";"Isurus oxyrinchus";"IOTC";NA;"SMA";"";"All areas";"51.57";"";"";"51.57";"Isurus oxyrinchus";"1060800201";"Isurus oxyrinchus"
"Other regions";"Longfin mako shark";"Isurus paucus";"IOTC";NA;"LMA";"";"All areas";"51.57";"";"";"51.57";"Isurus paucus";"1060800203";"Isurus paucus"
"Other regions";"Skipjack tuna";"Katsuwonus pelamis";"IOTC";NA;"SKJ";"No TAC";"All areas";"51.57";"";"";"51.57";"Katsuwonus pelamis";"1750102501";"Katsuwonus pelamis"
"Other regions";"Porbeagle";"Lamna nasus";"IOTC";NA;"POR";"";"All areas";"51.57";"";"";"51.57";"Lamna nasus";"1060800301";"Lamna nasus"
"Other regions";"Blue marlin";"Makaira nigricans (or mazara)";"IOTC";NA;"BUM";"No TAC";"All areas";"51.57";"";"";"51.57";"Makaira nigricans (or mazara)";NA;"Makaira nigricans (or mazara)"
"Other regions";"Mobulidae-manta rays";"Mobula spp.";"IOTC";NA;"RMV";"";"All areas";"51.57";"";"";"51.57";"Mobula spp.";"11008010XX";"Mobula spp."
"Other regions";"Blue shark";"Prionace glauca";"IOTC";NA;"BSH";"No TAC";"All areas";"51.57";"";"";"51.57";"Prionace glauca";"1080200401";"Prionace glauca"
"Other regions";"Whale shark";"Rhincodon typus";"IOTC";NA;"RHN";"";"All areas";"51.57";"";"";"51.57";"Rhincodon typus";"1070500401";"Rhincodon typus"
"Other regions";"Indo-Pacific king mackerel";"Scomberomorus guttatus";"IOTC";NA;"GUT";"No TAC";"All areas";"51.57";"";"";"51.57";"Scomberomorus guttatus";"1750101504";"Scomberomorus guttatus"
"Other regions";"Narrow-barred Spanish mackerel";"Scomberomorus commerson";"IOTC";NA;"COM";"No TAC";"All areas";"51.57";"";"";"51.57";"Scomberomorus commerson";"1750101503";"Scomberomorus commerson"
"Other regions";"Longtail tuna";"Thunnus tonggol";"IOTC";NA;"LOT";"No TAC";"All areas";"51.57";"";"";"51.57";"Thunnus tonggol";"1750102603";"Thunnus tonggol"
"Other regions";"Scalloped hammerhead shark";"Sphyrna lewini";"IOTC";NA;"SPL";"No TAC";"All areas";"51.57";"";"";"51.57";"Sphyrna lewini";"1080300506";"Sphyrna lewini"
"Other regions";"Great hammerhead shark";"Sphyrna mokarran";"IOTC";NA;"SPK";"";"All areas";"51.57";"";"";"51.57";"Sphyrna mokarran";"1080300510";"Sphyrna mokarran"
"Other regions";"Smooth hammerhead shark";"Sphyrna zygaena";"IOTC";NA;"SPZ";"";"All areas";"51.57";"";"";"51.57";"Sphyrna zygaena";"1080300501";"Sphyrna zygaena"
"Other regions";"Striped marlin";"Tetrapturus audax";"IOTC";NA;"MLS";"No TAC";"All areas";"51.57";"";"";"51.57";"Tetrapturus audax";"1750300903";"Tetrapturus audax"
"Other regions";"Shortbill spearfish";"Tetrapturus angustirostris";"IOTC";NA;"SSP";"";"All areas";"51.57";"";"";"51.57";"Tetrapturus angustirostris";"1750300905";"Tetrapturus angustirostris"
"Other regions";"Albacore tuna";"Thunnus alalunga";"IOTC";NA;"ALB";"No TAC";"All areas";"51.57";"";"";"51.57";"Thunnus alalunga";"1750102605";"Thunnus alalunga"
"Other regions";"Yellowfin tuna";"Thunnus albacares";"IOTC";NA;"YFT";"IOTC";"All areas";"51.57";"";"";"51.57";"Thunnus albacares";"1750102610";"Thunnus albacares"
"Other regions";"Bigeye tuna";"Thunnus obesus";"IOTC";NA;"BET";"No TAC";"All areas";"51.57";"";"";"51.57";"Thunnus obesus";"1750102612";"Thunnus obesus"
"Other regions";"Swordfish";"Xiphias gladius";"IOTC";NA;"SWO";"No TAC";"All areas";"51.57";"";"";"51.57";"Xiphias gladius";"1750400301";"Xiphias gladius"
"Other regions";"Pelagic thresher";"Alopias pelagicus";"WCPFC";NA;"PTH";"No TAC";"All areas";"71";"";"";"71";"Alopias pelagicus";"1060600602";"Alopias pelagicus"
"Other regions";"big eye thresher";"Alopias superciliosus";"WCPFC";NA;"BTH";"No TAC";"All areas";"71";"";"";"71";"Alopias superciliosus";"1060600603";"Alopias superciliosus"
"Other regions";"Common thresher";"Alopias vulpinus";"WCPFC";NA;"ALV";"No TAC";"All areas";"71";"";"";"71";"Alopias vulpinus";"1060600601";"Alopias vulpinus"
"Other regions";"Silky shark";"Carcharhinus falciformis";"WCPFC";NA;"FAL";"No TAC";"All areas";"71";"";"";"71";"Carcharhinus falciformis";"1080201017";"Carcharhinus falciformis"
"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"WCPFC";NA;"OCS";"No TAC";"All areas";"71";"";"";"71";"Carcharhinus longimanus";"1080201011";"Carcharhinus longimanus"
"Other regions";"Black marlin";"Istiompax indica";"WCPFC";NA;"BLM";"No TAC";"All areas";"71";"";"";"71";"Istiompax indica";NA;"Istiompax indica"
"Other regions";"Shortfin mako shark";"Isurus oxyrinchus";"WCPFC";NA;"SMA";"";"All areas";"71";"";"";"71";"Isurus oxyrinchus";"1060800201";"Isurus oxyrinchus"
"Other regions";"Longfin mako shark";"Isurus paucus";"WCPFC";NA;"LMA";"";"All areas";"71";"";"";"71";"Isurus paucus";"1060800203";"Isurus paucus"
"Other regions";"Skipjack tuna";"Katsuwonus pelamis";"WCPFC";NA;"SKJ";"No TAC";"All areas";"71";"";"";"71";"Katsuwonus pelamis";"1750102501";"Katsuwonus pelamis"
"Other regions";"Porbeagle";"Lamna nasus";"WCPFC";NA;"POR";"";"All areas";"71";"";"";"71";"Lamna nasus";"1060800301";"Lamna nasus"
"Other regions";"Blue marlin";"Makaira nigricans (or mazara)";"WCPFC";NA;"BUM";"No TAC";"All areas";"71";"";"";"71";"Makaira nigricans (or mazara)";NA;"Makaira nigricans (or mazara)"
"Other regions";"Blue shark";"Prionace glauca";"WCPFC";NA;"BSH";"No TAC";"All areas";"71";"";"";"71";"Prionace glauca";"1080200401";"Prionace glauca"
"Other regions";"Whale shark";"Rhincodon typus";"WCPFC";NA;"RHN";"";"All areas";"71";"";"";"71";"Rhincodon typus";"1070500401";"Rhincodon typus"
"Other regions";"Scalopped hammerhead shark";"Sphyrna lewini";"WCPFC";NA;"SPL";"";"All areas";"71";"";"";"71";"Sphyrna lewini";"1080300506";"Sphyrna lewini"
"Other regions";"Great hammerhead shark";"Sphyrna mokarran";"WCPFC";NA;"SPK";"";"All areas";"71";"";"";"71";"Sphyrna mokarran";"1080300510";"Sphyrna mokarran"
"Other regions";"Smooth hammerhead shark";"Sphyrna zygaena";"WCPFC";NA;"SPZ";"";"All areas";"71";"";"";"71";"Sphyrna zygaena";"1080300501";"Sphyrna zygaena"
"Other regions";"Striped marlin";"Tetrapturus audax";"WCPFC";NA;"MLS";"No TAC";"All areas";"71";"";"";"71";"Tetrapturus audax";"1750300903";"Tetrapturus audax"
"Other regions";"Albacore tuna";"Thunnus alalunga";"WCPFC";NA;"ALB";"No TAC";"All areas";"71";"";"";"71";"Thunnus alalunga";"1750102605";"Thunnus alalunga"
"Other regions";"Yellowfin tuna";"Thunnus albacares";"WCPFC";NA;"YFT";"No TAC";"All areas";"71";"";"";"71";"Thunnus albacares";"1750102610";"Thunnus albacares"
"Other regions";"Bigeye tuna";"Thunnus obesus";"WCPFC";NA;"BET";"F7120S";"All areas";"71";"";"";"71";"Thunnus obesus";"1750102612";"Thunnus obesus"
"Other regions";"Pacific bluefin tuna";"Thunnus orientalis";"WCPFC";NA;"PBF";"No TAC";"All areas";"71";"";"";"71";"Thunnus orientalis";"1750102602";"Thunnus orientalis"
"Other regions";"Swordfish";"Xiphias gladius";"WCPFC";NA;"SWO";"F7120S";"All areas";"71";"";"";"71";"Xiphias gladius";"1750400301";"Xiphias gladius"
"Other regions";"Mobulidae-manta rays";"Mobula spp.";"WCPFC";NA;"RMV";"";"All areas";"71";"";"";"71";"Mobula spp.";"11008010XX";"Mobula spp."
"Other regions";"Silky shark";"Carcharhinus falciformis";"IATTC";NA;"FAL";"";"All areas";"77,87";"";"";"77,87";"Carcharhinus falciformis";"1080201017";"Carcharhinus falciformis"
"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"IATTC";NA;"OCS";"";"All areas";"77,87";"";"";"77,87";"Carcharhinus longimanus";"1080201011";"Carcharhinus longimanus"
"Other regions";"Black marlin";"Istiompax indica";"IATTC";NA;"BLM";"No TAC";"All areas";"77,87";"";"";"77,87";"Istiompax indica";NA;"Istiompax indica"
"Other regions";"Mako sharks";"Isurus spp.";"IATTC";NA;"MAK";"";"All areas";"77,87";"";"";"77,87";"Isurus spp.";"10608002XX";"Isurus spp."
"Other regions";"Skipjack tuna";"Katsuwonus pelamis";"IATTC";NA;"SKJ";"No TAC";"All areas";"77,87";"";"";"77,87";"Katsuwonus pelamis";"1750102501";"Katsuwonus pelamis"
"Other regions";"Porbeagle";"Lamna nasus";"IATTC";NA;"POR";"";"All areas";"77,87";"";"";"77,87";"Lamna nasus";"1060800301";"Lamna nasus"
"Other regions";"Blue marlin";"Makaira nigricans (or mazara)";"IATTC";NA;"BUM";"No TAC";"All areas";"77,87";"";"";"77,87";"Makaira nigricans (or mazara)";NA;"Makaira nigricans (or mazara)"
