species,fishreg,unit,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
BEN,41_2,TLW,ES	: 	: 	: 	: 	: 	: 	5.4 	18.06 	15 	7.6 	: 	: 	: 	: 	1.3 	: 	: 	: 	: 
BEN,41_2,TLW,EU28	: 	: 	: 	: 	: 	: 	5.4 	18.06 	15 	7.6 	: 	: 	: 	: 	1.3 	: 	: 	: 	: 
BEN,41_2_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	9.25 	3.9 	3.6 	: 	: 	: 	: 	1.3 	: 	: 	: 	: 
BEN,41_2_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	9.25 	3.9 	3.6 	: 	: 	: 	: 	1.3 	: 	: 	: 	: 
BEN,41_2_2,TLW,ES	: 	: 	: 	: 	: 	: 	3.08 	2.9 	2 	0.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BEN,41_2_2,TLW,EU28	: 	: 	: 	: 	: 	: 	3.08 	2.9 	2 	0.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BEN,41_2_3,TLW,ES	: 	: 	: 	: 	: 	: 	0.43 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BEN,41_2_3,TLW,EU28	: 	: 	: 	: 	: 	: 	0.43 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BEN,41_2_4,TLW,ES	: 	: 	: 	: 	: 	: 	: 	5.91 	9.1 	3.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BEN,41_2_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	5.91 	9.1 	3.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BEN,41_2_NK,TLW,ES	: 	: 	: 	: 	: 	: 	1.89 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BEN,41_2_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	1.89 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BET,41,TLW,ES	: 	2.48 	65.42 	8.79 	200.67 	76.46 	236.02 	2.21 	: 	: 	6.01 	17.2 	34 	317.3 	240.3 	130.7 	94.01 	211 	112 
BET,41,TLW,EU28	: 	108.75 	85.11 	41.47 	285.2 	177.1317 	276.0892 	57.41 	189 	242 	403.01 	218.2 	132.7 	417.31 	326.3 	175.72 	94.01 	211 	112 
BET,41,TLW,FR	: 	42 	4 	15.4 	57.1 	64.1 	: 	: 	: 	: 	: 	: 	: 	0 	56 	: 	: 	: 	: 
BET,41,TLW,PT	: 	64.27 	15.69 	17.28 	27.43 	36.5717 	40.0692 	55.2 	189 	242 	376 	199 	95 	100.01 	30 	45.02 	: 	: 	0 
BET,41,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21 	2 	3.7 	0 	0 	0 	0 	0 	0 
BET,41_1,TLW,ES	: 	2.48 	63.69 	8.79 	200.39 	74.94 	223.87 	2.21 	: 	: 	3 	16.6 	27.8 	292 	240.3 	129 	94.01 	92 	: 
BET,41_1,TLW,EU28	: 	51.52 	79.02 	32.16 	278.6 	162.8909 	247.713 	48.11 	108 	123 	75 	96.6 	81.1 	309 	301.3 	172 	94.01 	92 	: 
BET,41_1,TLW,FR	: 	42 	4 	15.4 	57.1 	64.1 	: 	: 	: 	: 	: 	: 	: 	0 	56 	: 	: 	: 	: 
BET,41_1,TLW,PT	: 	7.04 	11.33 	7.97 	21.11 	23.8509 	23.843 	45.9 	108 	123 	72 	80 	53.3 	17 	5 	43 	: 	: 	: 
BET,41_1_1,TLW,ES	: 	: 	: 	: 	33.39 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 
BET,41_1_1,TLW,EU28	: 	: 	: 	0.19 	43.66 	: 	1.6543 	1.9 	: 	26 	14 	: 	2.3 	: 	: 	: 	0.01 	: 	: 
BET,41_1_1,TLW,PT	: 	: 	: 	0.19 	10.27 	: 	1.6543 	1.9 	: 	26 	14 	: 	2.3 	: 	: 	: 	: 	: 	: 
BET,41_1_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.3 	92.6 	: 	0.2 	: 	: 	: 
BET,41_1_2,TLW,EU28	: 	: 	: 	: 	: 	0.2984 	: 	: 	: 	: 	: 	: 	0.3 	92.6 	: 	0.2 	: 	: 	: 
BET,41_1_2,TLW,PT	: 	: 	: 	: 	: 	0.2984 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BET,41_1_3,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.3 	: 	: 	: 	: 	: 
BET,41_1_3,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.3 	: 	: 	: 	: 	: 
BET,41_1_4,TLW,ES	: 	2.48 	63.69 	8.79 	167 	74.94 	: 	2.21 	: 	: 	3 	16.6 	27.5 	198.1 	240.3 	128.8 	94 	92 	: 
BET,41_1_4,TLW,EU28	: 	51.52 	79.02 	31.97 	234.94 	162.5925 	22.1888 	46.21 	108 	97 	61 	96.6 	78.5 	215.1 	301.3 	171.8 	94 	92 	: 
BET,41_1_4,TLW,FR	: 	42 	4 	15.4 	57.1 	64.1 	: 	: 	: 	: 	: 	: 	: 	0 	56 	: 	: 	: 	: 
BET,41_1_4,TLW,PT	: 	7.04 	11.33 	7.78 	10.84 	23.5525 	22.1888 	44 	108 	97 	58 	80 	51 	17 	5 	43 	: 	: 	: 
BET,41_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	223.87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BET,41_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	223.87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BET,41_2,TLW,ES	: 	: 	1.73 	: 	0.28 	1.52 	12.15 	: 	: 	: 	3.01 	0.6 	6.2 	25.3 	: 	1.7 	: 	119 	: 
BET,41_2,TLW,EU28	: 	55.83 	5.35 	4.49 	3.84 	10.9243 	25.9052 	6.9 	81 	119 	304.01 	119.6 	47.9 	108.31 	16 	2.71 	: 	119 	: 
BET,41_2,TLW,PT	: 	55.83 	3.62 	4.49 	3.56 	9.4043 	13.7552 	6.9 	81 	119 	301 	119 	41.7 	83.01 	16 	1.01 	: 	: 	: 
BET,41_2_1,TLW,ES	: 	: 	: 	: 	: 	0.88 	: 	: 	: 	: 	2 	: 	3.1 	0.2 	: 	: 	: 	: 	: 
BET,41_2_1,TLW,EU28	: 	: 	: 	: 	: 	0.88 	: 	: 	: 	30 	59 	21 	3.1 	0.21 	: 	0.01 	: 	: 	: 
BET,41_2_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	30 	57 	21 	: 	0.01 	: 	0.01 	: 	: 	: 
BET,41_2_2,TLW,ES	: 	: 	: 	: 	: 	0.46 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
BET,41_2_2,TLW,EU28	: 	1.01 	0.43 	: 	: 	0.46 	0.0757 	: 	8 	11 	5.01 	15 	: 	1 	: 	: 	: 	: 	: 
BET,41_2_2,TLW,PT	: 	1.01 	0.43 	: 	: 	: 	0.0757 	: 	8 	11 	5 	15 	: 	1 	: 	: 	: 	: 	: 
BET,41_2_3,TLW,ES	: 	: 	: 	: 	: 	: 	0.28 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BET,41_2_3,TLW,EU28	: 	0.54 	0.96 	: 	: 	: 	0.788 	: 	2 	10 	2 	: 	: 	: 	1 	: 	: 	: 	: 
BET,41_2_3,TLW,PT	: 	0.54 	0.96 	: 	: 	: 	0.508 	: 	2 	10 	2 	: 	: 	: 	1 	: 	: 	: 	: 
BET,41_2_4,TLW,ES	: 	: 	1.73 	: 	0.28 	0.18 	: 	: 	: 	: 	1 	0.6 	3.1 	25.1 	: 	1.7 	: 	119 	: 
BET,41_2_4,TLW,EU28	: 	54.28 	3.96 	4.49 	3.84 	9.5843 	13.1714 	6.9 	71 	68 	238 	83.6 	44.8 	107.1 	15 	2.7 	: 	119 	: 
BET,41_2_4,TLW,PT	: 	54.28 	2.23 	4.49 	3.56 	9.4043 	13.1714 	6.9 	71 	68 	237 	83 	41.7 	82 	15 	1 	: 	: 	: 
BET,41_2_NK,TLW,ES	: 	: 	: 	: 	: 	: 	11.87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BET,41_2_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	11.87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BET,41_3,TLW,EU28	: 	1.4 	0.74 	4.82 	2.76 	3.3165 	2.471 	2.4 	: 	: 	3 	: 	: 	: 	: 	1.01 	: 	: 	: 
BET,41_3,TLW,PT	: 	1.4 	0.74 	4.82 	2.76 	3.3165 	2.471 	2.4 	: 	: 	3 	: 	: 	: 	: 	1.01 	: 	: 	: 
BET,41_3_1,TLW,EU28	: 	1.21 	: 	1.14 	2.27 	2.5071 	0.971 	2.4 	: 	: 	1 	: 	: 	: 	: 	0.01 	: 	: 	: 
BET,41_3_1,TLW,PT	: 	1.21 	: 	1.14 	2.27 	2.5071 	0.971 	2.4 	: 	: 	1 	: 	: 	: 	: 	0.01 	: 	: 	: 
BET,41_3_3,TLW,EU28	: 	0.19 	0.74 	3.68 	0.49 	0.8094 	1.5 	: 	: 	: 	2 	: 	: 	: 	: 	1 	: 	: 	: 
BET,41_3_3,TLW,PT	: 	0.19 	0.74 	3.68 	0.49 	0.8094 	1.5 	: 	: 	: 	2 	: 	: 	: 	: 	1 	: 	: 	: 
BET,41_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	112 
BET,41_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21 	2 	3.7 	0 	9 	0 	0 	0 	112 
BET,41_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9 	: 	: 	: 	0 
BET,41_NK,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21 	2 	3.7 	0 	0 	0 	0 	0 	0 
BFT,41,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.2 	: 	70.02 	: 	: 
BFT,41,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.7 	0 	3.2 	0 	70.12 	0 	0 
BFT,41,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.7 	: 	: 	: 	: 	: 	0 
BFT,41,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0.1 	0 	: 
BFT,41_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.2 	: 	33 	: 	: 
BFT,41_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.2 	: 	33 	: 	: 
BFT,41_1_3,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 
BFT,41_1_3,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 
BFT,41_1_4,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.2 	: 	32 	: 	: 
BFT,41_1_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.2 	: 	32 	: 	: 
BFT,41_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	37.02 	: 	: 
BFT,41_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.7 	: 	: 	: 	37.02 	: 	: 
BFT,41_2,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.7 	: 	: 	: 	: 	: 	: 
BFT,41_2_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 
BFT,41_2_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 
BFT,41_2_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 
BFT,41_2_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 
BFT,41_2_4,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	37 	: 	: 
BFT,41_2_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.7 	: 	: 	: 	37 	: 	: 
BFT,41_2_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.7 	: 	: 	: 	: 	: 	: 
BFT,41_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0.1 	0 	0 
BFT,41_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
BFT,41_NK,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0.1 	0 	: 
BIL,41,TLW,ES	: 	684.56 	232.28 	130.56 	205.08 	202.69 	223.48 	295.4 	287.2 	341.91 	: 	186.7 	: 	: 	495 	170.3 	59.03 	: 	0 
BIL,41,TLW,EU28	: 	684.56 	232.28 	130.56 	205.08 	205.356 	227.5904 	305.9 	295.2 	354.94 	61.02 	196.7 	4.9 	8.02 	513 	182.3 	59.03 	3.9 	0 
BIL,41,TLW,PT	: 	: 	: 	: 	: 	2.666 	4.1104 	10.5 	8 	13.03 	61.02 	10 	4.9 	8.02 	18 	12 	: 	3.9 	0 
BIL,41,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
BIL,41_1,TLW,ES	: 	208.95 	127.67 	62.13 	126.11 	53.99 	35.71 	84.29 	141 	192.81 	: 	111 	: 	: 	151.6 	89.2 	28.02 	: 	: 
BIL,41_1,TLW,EU28	: 	208.95 	127.67 	62.13 	126.11 	54.1463 	35.71 	86.39 	143 	194.81 	14 	111 	4.9 	0.01 	163.6 	101.2 	28.02 	3.3 	: 
BIL,41_1,TLW,PT	: 	: 	: 	: 	: 	0.1563 	: 	2.1 	2 	2 	14 	: 	4.9 	0.01 	12 	12 	: 	3.3 	: 
BIL,41_1_1,TLW,ES	: 	0.36 	: 	: 	3.66 	: 	: 	1.66 	0.1 	: 	: 	: 	: 	: 	3.8 	6.5 	0.01 	: 	: 
BIL,41_1_1,TLW,EU28	: 	0.36 	: 	: 	3.66 	: 	: 	1.66 	0.1 	: 	: 	: 	: 	: 	3.8 	6.5 	0.01 	: 	: 
BIL,41_1_2,TLW,ES	: 	: 	: 	: 	0.96 	: 	: 	0.36 	: 	0.01 	: 	0.1 	: 	: 	6.2 	8.4 	0.01 	: 	: 
BIL,41_1_2,TLW,EU28	: 	: 	: 	: 	0.96 	: 	: 	0.36 	: 	0.01 	: 	0.1 	: 	: 	6.2 	8.4 	0.01 	: 	: 
BIL,41_1_3,TLW,ES	: 	: 	: 	: 	: 	: 	0.99 	: 	: 	: 	: 	0.1 	: 	: 	1.6 	: 	: 	: 	: 
BIL,41_1_3,TLW,EU28	: 	: 	: 	: 	: 	: 	0.99 	: 	: 	: 	: 	0.1 	: 	: 	1.6 	: 	: 	: 	: 
BIL,41_1_4,TLW,ES	: 	208.59 	127.67 	62.13 	121.49 	53.99 	0.02 	82.27 	140.9 	192.8 	: 	110.8 	: 	: 	140 	74.3 	28 	: 	: 
BIL,41_1_4,TLW,EU28	: 	208.59 	127.67 	62.13 	121.49 	54.1463 	0.02 	84.37 	142.9 	194.8 	14 	110.8 	4.9 	0.01 	152 	86.3 	28 	3.3 	: 
BIL,41_1_4,TLW,PT	: 	: 	: 	: 	: 	0.1563 	: 	2.1 	2 	2 	14 	: 	4.9 	0.01 	12 	12 	: 	3.3 	: 
BIL,41_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	34.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIL,41_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	34.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIL,41_2,TLW,ES	: 	475.61 	104.61 	68.43 	78.97 	148.7 	187.77 	211.11 	146.2 	149.1 	: 	75.7 	: 	: 	343.4 	74.6 	31.01 	: 	: 
BIL,41_2,TLW,EU28	: 	475.61 	104.61 	68.43 	78.97 	151.1164 	191.8452 	219.51 	152.2 	157.12 	47.01 	85.7 	: 	8.01 	345.4 	74.6 	31.01 	0.3 	: 
BIL,41_2,TLW,PT	: 	: 	: 	: 	: 	2.4164 	4.0752 	8.4 	6 	8.02 	47.01 	10 	: 	8.01 	2 	: 	: 	0.3 	: 
BIL,41_2_1,TLW,ES	: 	12.59 	21.56 	10.88 	1.31 	20.9 	: 	31.23 	27.5 	0.8 	: 	1.7 	: 	: 	50.8 	0.2 	: 	: 	: 
BIL,41_2_1,TLW,EU28	: 	12.59 	21.56 	10.88 	1.31 	20.9 	0.0206 	32.33 	30.5 	0.81 	3 	1.7 	: 	: 	50.8 	0.2 	: 	: 	: 
BIL,41_2_1,TLW,PT	: 	: 	: 	: 	: 	: 	0.0206 	1.1 	3 	0.01 	3 	: 	: 	: 	: 	: 	: 	: 	: 
BIL,41_2_2,TLW,ES	: 	14.37 	1.16 	: 	0.1 	1.87 	15.23 	1.08 	1.4 	: 	: 	: 	: 	: 	4.8 	1.8 	0.01 	: 	: 
BIL,41_2_2,TLW,EU28	: 	14.37 	1.16 	: 	0.1 	1.8949 	16.9024 	4.78 	1.4 	2 	1 	: 	: 	0.01 	4.8 	1.8 	0.01 	: 	: 
BIL,41_2_2,TLW,PT	: 	: 	: 	: 	: 	0.0249 	1.6724 	3.7 	: 	2 	1 	: 	: 	0.01 	: 	: 	: 	: 	: 
BIL,41_2_3,TLW,ES	: 	: 	0.5 	: 	: 	1.23 	5.57 	: 	: 	: 	: 	: 	: 	: 	0.3 	: 	: 	: 	: 
BIL,41_2_3,TLW,EU28	: 	: 	0.5 	: 	: 	1.23 	5.57 	0.7 	: 	0.01 	0.01 	: 	: 	: 	0.3 	: 	: 	: 	: 
BIL,41_2_3,TLW,PT	: 	: 	: 	: 	: 	: 	: 	0.7 	: 	0.01 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
BIL,41_2_4,TLW,ES	: 	448.65 	81.39 	57.55 	77.56 	124.7 	: 	178.8 	117.3 	148.3 	: 	74 	: 	: 	287.5 	72.6 	31 	: 	: 
BIL,41_2_4,TLW,EU28	: 	448.65 	81.39 	57.55 	77.56 	127.0915 	2.3821 	181.7 	120.3 	154.3 	43 	84 	: 	8 	289.5 	72.6 	31 	0.3 	: 
BIL,41_2_4,TLW,PT	: 	: 	: 	: 	: 	2.3915 	2.3821 	2.9 	3 	6 	43 	10 	: 	8 	2 	: 	: 	0.3 	: 
BIL,41_2_NK,TLW,ES	: 	: 	: 	: 	: 	: 	166.97 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIL,41_2_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	166.97 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIL,41_3,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.5 	: 	: 	: 
BIL,41_3,TLW,EU28	: 	: 	: 	: 	: 	0.0933 	0.0353 	: 	: 	3.01 	0.01 	: 	: 	: 	: 	6.5 	: 	: 	: 
BIL,41_3,TLW,PT	: 	: 	: 	: 	: 	0.0933 	0.0353 	: 	: 	3.01 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
BIL,41_3_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 
BIL,41_3_1,TLW,EU28	: 	: 	: 	: 	: 	0.0933 	0.0353 	: 	: 	3 	0.01 	: 	: 	: 	: 	2 	: 	: 	: 
BIL,41_3_1,TLW,PT	: 	: 	: 	: 	: 	0.0933 	0.0353 	: 	: 	3 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
BIL,41_3_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.5 	: 	: 	: 
BIL,41_3_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.5 	: 	: 	: 
BIL,41_3_3,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIL,41_3_3,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIL,41_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
BIL,41_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4 	: 	: 	0.3 	0 
BIL,41_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4 	: 	: 	0.3 	0 
BIL,41_NK,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
BLM,41,TLW,EU28	: 	: 	: 	: 	: 	: 	15.03 	4.2 	1 	41.01 	62 	1 	0.1 	0 	0 	0 	0 	0 	: 
BLM,41,TLW,PT	: 	: 	: 	: 	: 	: 	15.03 	4.2 	1 	41.01 	41 	: 	: 	: 	: 	: 	: 	: 	: 
BLM,41,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21 	1 	0.1 	0 	0 	0 	0 	0 	: 
BLM,41_1,TLW,EU28	: 	: 	: 	: 	: 	: 	5.85 	: 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BLM,41_1,TLW,PT	: 	: 	: 	: 	: 	: 	5.85 	: 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BLM,41_1_4,TLW,EU28	: 	: 	: 	: 	: 	: 	5.85 	: 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BLM,41_1_4,TLW,PT	: 	: 	: 	: 	: 	: 	5.85 	: 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BLM,41_2,TLW,EU28	: 	: 	: 	: 	: 	: 	9.18 	4.2 	: 	41.01 	41 	: 	: 	: 	: 	: 	: 	: 	: 
BLM,41_2,TLW,PT	: 	: 	: 	: 	: 	: 	9.18 	4.2 	: 	41.01 	41 	: 	: 	: 	: 	: 	: 	: 	: 
BLM,41_2_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BLM,41_2_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BLM,41_2_2,TLW,EU28	: 	: 	: 	: 	: 	: 	9.18 	1.4 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BLM,41_2_2,TLW,PT	: 	: 	: 	: 	: 	: 	9.18 	1.4 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BLM,41_2_3,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BLM,41_2_3,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BLM,41_2_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	2.8 	: 	37 	41 	: 	: 	: 	: 	: 	: 	: 	: 
BLM,41_2_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	2.8 	: 	37 	41 	: 	: 	: 	: 	: 	: 	: 	: 
BLM,41_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21 	1 	0.1 	0 	0 	0 	0 	0 	: 
BLM,41_NK,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21 	1 	0.1 	0 	0 	0 	0 	0 	: 
BLP,41,TLW,EU28	: 	: 	: 	: 	: 	: 	17.7 	491 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
BLP,41,TLW,UK	: 	: 	: 	: 	: 	: 	17.7 	491 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
BLP,41_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	17.7 	491 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
BLP,41_NK,TLW,UK	: 	: 	: 	: 	: 	: 	17.7 	491 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
BLU,41,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.3 	: 
BLU,41,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.3 	: 
BLU,41_3,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.3 	: 
BLU,41_3,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.3 	: 
BLU,41_3_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.3 	: 
BLU,41_3_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.3 	: 
BOB,41,TLW,EU28	: 	0.569 	: 	: 	1.38 	: 	: 	1.98 	26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BOB,41,TLW,FR	: 	0.569 	: 	: 	1.38 	: 	: 	1.98 	26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BOB,41_1,TLW,EU28	: 	0.569 	: 	: 	1.38 	: 	: 	: 	26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BOB,41_1,TLW,FR	: 	0.569 	: 	: 	1.38 	: 	: 	: 	26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BOB,41_1_1,TLW,EU28	: 	0.569 	: 	: 	1.38 	: 	: 	: 	26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BOB,41_1_1,TLW,FR	: 	0.569 	: 	: 	1.38 	: 	: 	: 	26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BOB,41_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	1.98 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BOB,41_NK,TLW,FR	: 	: 	: 	: 	: 	: 	: 	1.98 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
