Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction,
PRT;PRT000023678;;MOD;2019-01-01;2021-01-05;ES-336-L;ES-336-L;ANGELO MIGUEL;ES;;N;Y;N;N;N;;MOX;GNS;NO;;;;;6.15;0.00;1.85;3.48;0.00;44.74;0.00;1;2005-05-31;MFL;;;PA;2005-05-31,
PRT;PRT000023679;;MOD;2014-09-16;2021-05-31;A-3723-L;A-3723-L;RUI FILIPE;A;;N;Y;N;;;;MOX;GTR;FPO;;;;;7.00;0.00;1.26;2.36;0.00;7.30;7.30;1;2005-04-20;MFL;;;PA;2005-01-01,
PRT;PRT000023680;;MOD;2011-01-01;2021-05-31;C-1226-L;C-1226-L;SAO MARCAL;C;;N;N;N;;;;MOX;GTR;NO;;;;;5.80;0.00;0.96;1.01;0.00;11.03;4.41;2;2005-04-05;MFL;;;PA;2005-01-01,
PRT;PRT000023681;;MOD;2019-09-23;2021-05-31;VX-726-L;VX-726-L;JÚLIO;VX;;N;Y;N;N;N;;TU;GNS;GTR;;;;;6.00;0.00;1.12;1.97;0.00;36.80;0.00;3;2004-09-30;MFL;;;PA;2004-09-30,
PRT;PRT000023682;;MOD;2017-01-01;2021-05-31;V-649-L;V-649-L;CARLOS MANUEL;V;CUCW4;Y;Y;N;;;;MOX;FPO;GTR;;;;;7.80;0.00;3.19;4.70;0.00;73.60;0.00;1;2005-02-16;MFL;;;PA;2005-01-01,
PRT;PRT000023683;;MOD;2018-04-12;2021-05-31;PE-2903-L;PE-2903-L;CARMO SOARES;PE;CULN8;Y;Y;N;;;;MOX;LHP;LLS;;;;;6.75;0.00;2.46;0.00;0.00;44.10;0.00;3;2005-02-04;MFL;;;PA;2004-01-01,
PRT;PRT000023686;;MOD;2018-02-09;2021-05-31;C-1236-L;C-1236-L;AQUA;C;;N;Y;N;;;;MOX;GTR;NO;;;;;5.85;0.00;1.21;1.22;0.00;14.71;0.00;2;2005-05-05;MFL;;;PA;2005-01-01,
PRT;PRT000023688;;MOD;2018-01-01;2021-05-31;TR-1561-L;TR-1561-L;DEIXA-OS FALAR;TR;;N;Y;N;N;Y;263426550;MOX;GNS;LHP;;;;;6.75;0.00;2.36;0.00;0.00;36.80;0.00;3;2005-04-21;MFL;;;PA;2005-04-21,
PRT;PRT000023689;;MOD;2019-01-01;2021-05-31;Q-1159-L;Q-1159-L;MAR E LEO;Q;CUEM8;Y;N;N;N;Y;263425590;MOX;FPO;NO;;;;;5.60;0.00;1.09;1.60;0.00;29.40;0.00;3;2004-02-17;MFL;;;PA;1990-01-01,
PRT;PRT000023690;;MOD;2010-01-01;2100-12-31;A-3714-L;A-3714-L;PEDRO O PESCADOR;A;;N;Y;N;;;;FX;SB;NO;;;;;9.30;0.00;3.76;0.00;0.00;44.13;29.42;1;2005-04-18;MFL;;;PA;2005-01-01,
PRT;PRT000023691;;MOD;2020-01-01;2021-05-31;V-1083-C;V-1083-C;DEUS DOS PEIXES;V;CUIA4;Y;Y;N;N;Y;263415250;MOX;GNS;GTR;;;;;10.50;9.20;8.19;10.47;0.00;79.43;0.00;1;2005-01-17;MFL;;;PA;2004-11-03,
PRT;PRT000023692;;MOD;2016-07-11;2021-05-31;SA-607-L;SA-607-L;RATO;SA;;N;Y;N;;;;MOX;FPO;LHP;;;;;5.55;0.00;1.09;1.32;0.00;18.40;18.40;3;2005-04-27;MFL;;;PA;2005-01-01,
PRT;PRT000023693;;MOD;2018-03-26;2021-01-20;PM-1260-L;PM-1260-L;CAVALINHO;PM;CUPY7;Y;Y;N;N;Y;263420990;MOX;GNS;FPO;;;;;6.16;0.00;1.36;0.00;0.00;58.80;0.00;3;2004-11-25;MFL;;;PA;2004-11-25,
PRT;PRT000023694;;MOD;2020-01-01;2021-05-31;A-3697-L;A-3697-L;FORMIGA;A;;N;N;N;N;N;;MOX;GTR;NO;;;;;6.75;0.00;1.07;1.33;0.00;11.00;0.00;1;2004-11-18;MFL;;;PA;2004-11-18,
PRT;PRT000023697;;MOD;2019-08-24;2021-05-31;A-3703-L;A-3703-L;DIANA;A;;N;Y;N;N;N;;MOX;GTR;NO;;;;;5.63;0.00;0.74;1.10;0.00;5.90;0.00;1;2004-12-22;MFL;;;PA;2004-12-22,
PRT;PRT000023698;;MOD;2020-10-29;2021-05-31;TR-1673-L;TR-1673-L;NOVOS MARES;TR;;N;Y;N;N;N;;MOX;FPO;LLS;;;;;6.08;5.10;1.48;2.49;0.00;36.80;0.00;3;2005-01-18;MFL;;;PA;2005-01-18,
PRT;PRT000023699;;MOD;2017-11-27;2021-09-23;C-1225-L;C-1225-L;JOANA;C;;N;Y;N;;;;MOX;GTR;NO;;;;;4.90;4.80;0.80;1.08;0.00;14.70;7.30;3;2005-02-10;MFL;;;PA;2005-01-01,
PRT;PRT000023700;;MOD;2018-11-15;2021-06-29;N-2546-L;N-2546-L;MAROTO;N;;N;Y;N;N;N;;MOX;SB;NO;;;;;5.35;0.00;0.69;0.95;0.00;18.39;0.00;1;2005-05-10;MFL;;;PA;2005-05-10,
PRT;PRT000023701;;MOD;2019-04-17;2021-05-31;P-2196-C;P-2196-C;O MEU SONHO;P;CUGY3;Y;Y;Y;N;Y;263422260;SP;LLS;PS;;;;;13.50;10.35;15.63;0.00;0.00;56.00;0.00;2;2008-08-06;MFL;;;PA;2008-08-06,
PRT;PRT000023702;;MOD;2018-02-01;2021-05-31;P-2195-C;P-2195-C;RAINHA DOS MILAGRES;P;CUCX5;Y;Y;N;;;;SP;PS;GNS;;;;;10.10;0.00;6.86;0.00;0.00;71.00;0.00;2;2008-06-11;MFL;;;PA;2008-01-01,
PRT;PRT000023703;;MOD;2014-08-06;2100-12-31;ES-333-L;ES-333-L;DEUS ME GUIE;ES;;N;Y;N;;;;FX;LLS;GTR;;;;;5.97;0.00;1.61;2.93;0.00;44.10;0.00;1;2005-02-15;MFL;;;PA;2005-01-01,
PRT;PRT000023708;;MOD;2009-01-20;2021-05-31;V-1086-C;V-1086-C;NOVO COSTAS;V;CUIB7;Y;Y;Y;;;;SP;GNS;PS;;;;;18.00;15.64;46.33;43.06;0.00;275.00;0.00;2;2006-07-28;MFL;;;PA;2006-01-01,
PRT;PRT000023709;;MOD;2019-01-08;2021-05-31;V-1087-C;V-1087-C;OCEANO ATLÂNTICO;V;CUIC3;Y;Y;N;N;Y;263419360;MOX;GNS;GTR;;;;;14.50;12.64;22.30;28.22;0.00;103.00;0.00;2;2007-01-10;MFL;;;PA;2007-01-10,
PRT;PRT000023713;;MOD;2018-10-18;2021-01-19;A-3709-L;A-3709-L;RODRIGO;A;;N;N;N;N;N;;MOX;LLS;GTR;;;;;6.84;0.00;1.84;0.00;0.00;11.03;7.28;3;2005-01-25;MFL;;;PA;2005-01-25,
PRT;PRT000023716;;MOD;2019-09-13;2021-05-31;B-779-L;B-779-L;SOL BRILHANTE;B;;N;Y;N;N;N;;MOX;GNS;GTR;;;;;7.20;0.00;2.92;0.00;0.00;36.77;0.00;3;2005-02-17;MFL;;;PA;2005-02-17,
PRT;PRT000023717;;MOD;2018-01-01;2021-05-31;SN-854-L;SN-854-L;BRAVO;SN;CUML2;Y;Y;N;N;Y;263419590;MOX;LHP;NO;;;;;5.36;0.00;1.42;1.56;0.00;36.80;0.00;3;2005-04-13;MFL;;;PA;2005-04-13,
PRT;PRT000023718;;MOD;2019-10-15;2021-05-31;PV-337-L;PV-337-L;FAO;PV;;N;Y;N;N;N;;MOX;LHP;GNS;;;;;6.00;0.00;1.91;2.21;0.00;18.40;11.00;2;2005-05-16;MFL;;;PA;2005-05-16,
PRT;PRT000023720;;MOD;2020-05-13;2021-05-31;PE-2402-L;PE-2402-L;BERLENGUEIRO;PE;CUHZ2;Y;Y;N;N;Y;263415570;MOX;FPO;LHP;;;;;7.50;0.00;2.44;3.15;0.00;36.04;0.00;3;2005-01-14;MFL;;;PA;1975-01-01,
PRT;PRT000023722;;MOD;2019-12-09;2021-05-31;CS-864-L;CS-864-L;RAINHA DA PRAIA;CS;;N;Y;N;N;Y;263431560;MOX;GNS;GTR;;;;;6.05;0.00;1.51;0.00;0.00;18.60;0.00;2;2007-03-19;MFL;;;PA;2007-03-19,
PRT;PRT000023723;;MOD;2018-03-20;2021-05-31;C-1233-L;C-1233-L;DIANA;C;;N;Y;N;N;N;;MOX;GTR;NO;;;;;5.80;5.60;0.95;1.01;0.00;11.00;0.00;2;2005-03-30;MFL;;;PA;2005-03-30,
PRT;PRT000023725;;MOD;2018-10-22;2021-05-31;VX-728-L;VX-728-L;TOCHA;VX;;N;Y;N;N;N;;TU;GNS;GTR;;;;;7.00;0.00;1.74;1.70;0.00;29.40;29.40;3;2005-02-14;MFL;;;PA;2005-02-14,
PRT;PRT000023727;;MOD;2018-01-01;2021-06-22;E-386-L;E-386-L;TIAGO JORGE;E;;N;Y;N;N;N;;MOX;GNS;FPO;;;;;5.55;0.00;1.05;2.04;0.00;51.85;0.00;3;2005-02-17;MFL;;;PA;2005-02-17,
PRT;PRT000023728;;MOD;2019-08-13;2100-12-31;PE-2500-L;PE-2500-L;MORYTA;PE;;N;Y;N;N;Y;263429460;MOX;GNS;LHP;;;;;5.50;0.00;1.25;1.08;0.00;29.42;18.39;3;2005-05-05;MFL;;;PA;2005-05-05,
PRT;PRT000023730;;MOD;2020-03-06;2100-12-31;N-2632-L;N-2632-L;PAI HERÓI;N;;N;Y;N;N;Y;263673852;MOX;GNS;NO;;;;;6.40;0.00;2.15;2.44;0.00;73.60;0.00;2;2005-04-11;MFL;;;PA;2005-04-11,
PRT;PRT000023732;;MOD;2019-03-27;2021-06-30;S-2148-C;S-2148-C;JOI;S;CUCY9;Y;Y;N;N;Y;263422750;DB;GTR;DRB;;;;;11.20;8.99;8.37;0.00;0.00;75.00;0.00;1;2009-01-20;MFL;;;PA;2009-01-16,
PRT;PRT000023734;;MOD;2018-01-01;2021-05-31;V-654-L;V-654-L;MYO;V;;N;N;N;;;;MOX;GTR;GTR;;;;;5.50;0.00;1.21;0.00;0.00;18.60;5.90;1;2006-01-11;MFL;;;PA;2006-01-01,
PRT;PRT000023737;;MOD;2018-11-22;2021-05-31;V-651-L;V-651-L;CORACÃO DE JESUS;V;;N;Y;N;N;Y;263427980;MOX;GNS;FPO;;;;;6.60;0.00;1.96;0.00;0.00;44.10;0.00;1;2005-06-03;MFL;;;PA;2005-06-03,
PRT;PRT000023738;;MOD;2017-08-19;2021-05-31;PM-1264-L;PM-1264-L;AS MENINAS;PM;CUPW4;Y;Y;N;;;;MOX;FPO;LHP;;;;;6.16;0.00;1.84;0.00;0.00;44.10;22.37;3;2005-03-29;MFL;;;PA;2004-01-01,
PRT;PRT000023739;;MOD;2017-07-04;2100-12-31;PM-1275-L;PM-1275-L;REIS;PM;CUPY2;Y;Y;N;;;;FX;GNS;FPO;;;;;6.16;0.00;1.84;2.47;0.00;36.80;22.10;3;2005-10-06;MFL;;;PA;2005-01-01,
PRT;PRT000023740;;MOD;2019-06-25;2021-05-31;LG-1360-L;LG-1360-L;ESPADINHA;LG;;N;Y;N;N;N;;MOX;GNS;FPO;;;;;5.40;0.00;1.14;1.74;0.00;29.42;0.00;3;2005-04-15;MFL;;;PA;2005-04-15,
PRT;PRT000023741;;MOD;2017-01-01;2021-05-31;ES-355-L;ES-355-L;ANTONIUS;ES;;N;N;N;;;;MOX;GTR;NO;;;;;5.80;0.00;0.99;1.13;0.00;18.39;0.00;2;2006-01-11;MFL;;;PA;2006-01-01,
PRT;PRT000023742;;MOD;2019-05-06;2021-03-24;SN-878-L;SN-878-L;LUAR;SN;;N;Y;N;N;N;;MOX;GNS;FPO;;;;;5.50;0.00;1.28;0.00;0.00;36.80;11.00;3;2007-11-02;MFL;;;PA;2007-11-02,
PRT;PRT000023743;;MOD;2016-12-02;2021-05-31;A-3725-L;A-3725-L;VANESSA;A;;N;Y;N;;;;MOX;GNS;GTR;;;;;6.80;0.00;1.51;1.98;0.00;11.03;7.28;3;2005-05-04;MFL;;;PA;2005-01-01,
PRT;PRT000023744;;MOD;2018-11-09;2021-05-31;SB-1324-L;SB-1324-L;FERRINHOS;SB;CULP3;Y;Y;N;N;Y;263417790;MOX;GTR;FPO;;;;;6.95;0.00;2.94;0.00;0.00;44.10;29.40;3;2006-01-18;MFL;;;PA;2006-01-18,
PRT;PRT000023746;;MOD;2020-08-13;2021-05-31;VR-429-L;VR-429-L;BRISA DO MAR;VR;CUAM9;Y;Y;N;N;Y;263440668;MOX;GNS;GTR;;;;;6.16;0.00;1.68;0.00;0.00;44.13;0.00;3;2006-11-08;MFL;;;PA;2006-11-08,
PRT;PRT000023749;;MOD;2018-01-01;2021-06-30;A-3694-L;A-3694-L;RASTEIRINHO;A;;N;Y;N;N;N;;MOX;GNS;GTR;;;;;6.00;5.70;1.19;2.06;0.00;29.40;7.30;3;2004-11-22;MFL;;;PA;1998-01-01,
PRT;PRT000023750;;MOD;2012-01-01;2021-05-31;TR-1558-L;TR-1558-L;BIJU;TR;;N;N;N;;;;MOX;LHP;LLS;;;;;5.95;0.00;1.53;2.49;0.00;44.64;0.00;1;2005-04-21;MFL;;;PA;1995-01-01,
PRT;PRT000023752;;MOD;2019-11-25;2021-05-31;TR-1677-L;TR-1677-L;GORAZ;TR;;N;Y;N;N;Y;263431670;MOX;FPO;LHP;;;;;5.36;0.00;1.08;0.00;0.00;29.40;0.00;3;2002-08-01;MFL;;;PA;2002-01-01,
PRT;PRT000023754;;MOD;2015-11-27;2021-05-31;N-2547-L;N-2547-L;ESTRELA DO DIA;N;;N;Y;N;;;;MOX;GNS;GTR;;;;;5.88;0.00;1.28;1.57;0.00;36.80;36.80;3;2005-05-11;MFL;;;PA;2005-01-01,
PRT;PRT000023755;;MOD;2020-06-01;2021-05-31;C-1232-L;C-1232-L;COSTA;C;;N;Y;N;N;N;;MOX;GTR;NO;;;;;4.70;4.50;0.68;1.13;0.00;11.00;7.28;3;2005-02-11;MFL;;;PA;2005-02-11,
PRT;PRT000023758;;MOD;2017-04-10;2021-05-31;TR-1563-L;TR-1563-L;FAZ-TE A VIDA;TR;;N;N;N;;;;MOX;GTR;DRB;;;;;6.00;5.70;1.86;0.00;0.00;44.64;0.00;1;2005-07-11;MFL;;;PA;2005-01-01,
PRT;PRT000023759;;MOD;2016-10-22;2021-05-31;PE-2403-L;PE-2403-L;MILAGRE DA VIDA;PE;;N;N;N;;;;MOX;FPO;LLS;;;;;6.20;5.90;1.74;2.66;0.00;30.20;0.00;1;2004-12-09;MFL;;;PA;1974-01-01,
PRT;PRT000023761;;MOD;2018-01-01;2021-05-31;SN-856-L;SN-856-L;CLAUDIA;SN;CUM2;Y;Y;N;N;Y;263416280;MOX;GNS;GTR;;;;;5.96;0.00;1.64;2.41;0.00;36.80;7.30;3;2005-04-19;MFL;;;PA;2005-04-19,
PRT;PRT000023762;;MOD;2018-11-16;2021-06-29;A-3726-L;A-3726-L;MEUS NETOS;A;;N;Y;N;N;N;;MOX;GTR;DRH;;;;;6.00;0.00;1.16;0.00;0.00;11.03;7.28;1;2005-04-13;MFL;;;PA;2005-04-13,
PRT;PRT000023763;;MOD;2019-10-18;2021-05-31;PE-2417-L;PE-2417-L;VITINUX;PE;CUIH2;Y;Y;N;N;Y;263418270;MOX;FPO;LHP;;;;;6.18;0.00;1.74;0.00;0.00;44.10;0.00;3;2006-01-09;MFL;;;PA;2006-01-09,
PRT;PRT000023764;;MOD;2018-11-02;2021-05-31;A-3716-L;A-3716-L;SRA DA GUIA;A;;N;Y;N;N;N;;MOX;GTR;LHP;;;;;6.70;0.00;1.05;0.00;0.00;7.30;0.00;1;2005-02-21;MFL;;;PA;2005-02-21,
PRT;PRT000023765;;MOD;2020-01-01;2021-05-31;C-1237-L;C-1237-L;SAO BRAZ;C;;N;N;N;N;N;;MOX;GTR;NO;;;;;5.80;0.00;1.27;1.54;0.00;11.03;5.88;2;2005-10-26;MFL;;;PA;2005-10-26,
PRT;PRT000023766;;MOD;2009-07-28;2021-03-14;A-3727-L;A-3727-L;BOA AMIGA;A;;N;Y;N;;;;MOX;GTR;GTR;;;;;7.00;0.00;1.03;0.00;0.00;14.70;0.00;1;2005-05-17;MFL;;;PA;2005-01-01,
PRT;PRT000023770;;MOD;2020-01-25;2100-12-31;TR-1602-L;TR-1602-L;VADIO;TR;;N;Y;N;N;N;;MOX;GNS;GTR;;;;;6.00;0.00;2.29;0.00;0.00;36.80;0.00;3;2005-04-21;MFL;;;PA;2005-04-18,
PRT;PRT000023771;;MOD;2020-09-21;2100-12-31;A-3719-L;A-3719-L;ISABEL;A;;N;Y;N;N;N;;MOX;GTR;NO;;;;;7.00;0.00;1.14;1.87;0.00;0.00;0.00;1;2005-03-17;MFL;;;PA;2005-03-11,
PRT;PRT000023772;;MOD;2017-07-25;2021-05-31;A-3717-L;A-3717-L;ANA TERESA;A;;N;Y;N;;;;MOX;GTR;GTR;;;;;6.90;0.00;1.58;0.00;0.00;21.14;7.30;3;2005-03-16;MFL;;;PA;2005-01-01,
PRT;PRT000023773;;MOD;2019-05-22;2021-05-31;B-782-L;B-782-L;MARE VIVA;B;;N;Y;N;N;N;;MOX;GNS;LHP;;;;;6.16;0.00;1.70;2.16;0.00;44.10;0.00;3;2005-07-15;MFL;;;PA;2005-07-15,
PRT;PRT000023775;;MOD;2020-09-01;2021-05-26;TR-1560-L;TR-1560-L;AS DUAS PRINCESAS;TR;;N;Y;N;N;N;;MOX;DRB;FPO;;;;;6.40;0.00;2.10;3.64;0.00;29.42;0.00;1;2005-10-10;MFL;;;PA;2003-01-01,
PRT;PRT000023776;;MOD;2019-01-09;2021-05-31;A-3718-L;A-3718-L;MANUEL BEIROTO;A;;N;Y;N;N;N;;MOX;GTR;NO;;;;;7.00;0.00;1.25;1.94;0.00;14.70;0.00;1;2005-03-14;MFL;;;PA;2005-03-14,
PRT;PRT000023777;;MOD;2020-01-24;2021-05-31;A-3728-L;A-3728-L;ANTONIO SERGIO;A;;N;Y;N;N;N;;MOX;GTR;LHP;;;;;6.50;0.00;0.87;1.28;0.00;7.30;0.00;1;2005-05-27;MFL;;;PA;2005-05-27,
PRT;PRT000023778;;MOD;2020-05-22;2021-04-28;A-3721-L;A-3721-L;SENHORA DAS ÁGUAS;A;;N;Y;N;N;N;;MOX;GTR;NO;;;;;5.65;0.00;0.92;0.00;0.00;7.30;0.00;4;2005-09-01;MFL;;;PA;2005-04-05,
PRT;PRT000023779;;MOD;2018-01-01;2021-05-31;A-3746-L;A-3746-L;FLOR DA RIA;A;;N;Y;N;;;;MOX;GTR;GTR;;;;;6.45;0.00;1.13;0.34;0.00;7.38;0.00;3;2006-01-05;MFL;;;PA;2006-01-01,
PRT;PRT000023781;;MOD;2018-01-01;2100-12-31;PV-323-C;PV-323-C;FRANCISCO CAETANO;PV;CUIB5;Y;Y;N;N;Y;263417680;MOX;GNS;GTR;;;;;11.05;9.22;7.65;10.51;0.00;75.00;0.00;2;2006-01-09;MFL;;;PA;2006-01-09,
PRT;PRT000023783;;MOD;2016-01-27;2021-05-31;A-3750-L;A-3750-L;LUZ DO MAR;A;;N;Y;N;;;;MOX;GTR;GTR;;;;;6.45;0.00;1.13;0.00;0.00;7.30;7.30;3;2006-03-02;MFL;;;PA;2006-01-01,
PRT;PRT000023787;;MOD;2020-09-01;2021-08-02;T-388-L;T-388-L;PAULO E MARCO;T;CUNC2;Y;Y;N;N;Y;263419970;MOX;GNS;NO;;;;;6.98;0.00;2.68;2.79;0.00;29.40;0.00;3;2005-12-20;MFL;;;PA;2005-12-20,
PRT;PRT000023788;;MOD;2019-09-05;2021-05-31;TR-1580-L;TR-1580-L;PARAQUEDISTA;TR;;N;N;N;N;N;;MOX;GTR;NO;;;;;6.70;0.00;2.65;4.15;0.00;29.83;0.00;1;2005-05-13;MFL;;;PA;1991-01-01,
PRT;PRT000023790;;MOD;2020-02-19;2021-05-31;N-2598-L;N-2598-L;PAULO DA GAMA;N;CUHQ7;Y;Y;N;N;Y;263415970;MOX;GTR;FPO;;;;;6.65;0.00;2.29;0.00;0.00;58.80;0.00;3;2005-07-15;MFL;;;PA;2005-07-15,
PRT;PRT000023791;;MOD;2019-12-11;2100-12-31;S-2137-L;S-2137-L;PORTINHO;S;;N;Y;N;N;N;;MOX;GNS;FPO;;;;;5.36;0.00;1.43;0.00;0.00;18.40;0.00;3;2006-05-17;MFL;;;PA;2005-12-31,
PRT;PRT000023792;;MOD;2016-10-01;2021-09-12;TR-1574-L;TR-1574-L;SOL;TR;;N;N;N;;;;MOX;GNS;GTR;;;;;6.20;0.00;1.94;2.87;0.00;44.10;0.00;1;2005-09-29;MFL;;;PA;2005-01-01,
PRT;PRT000023793;;MOD;2018-07-16;2021-07-13;O-2232-L;O-2232-L;TRÊS IRMÃOS I;O;;N;N;N;N;N;;MOX;GNS;FPO;;;;;7.00;0.00;1.43;1.48;0.00;36.80;1.86;3;2009-08-06;MFL;;;PA;2005-12-31,
PRT;PRT000023794;;MOD;2014-01-29;2021-05-31;TR-1559-L;TR-1559-L;ST� ANTONIO;TR;;N;N;N;;;;MOX;FPO;LHP;;;;;5.55;0.00;1.34;2.39;0.00;0.00;0.00;1;2005-04-20;MFL;;;PA;1996-01-01,
PRT;PRT000023795;;MOD;2018-08-10;2021-05-31;PE-2419-L;PE-2419-L;PROTECCAO DE DEUS;PE;CUHR8;Y;Y;N;N;Y;263417980;MOX;GNS;GTR;;;;;8.95;7.79;4.03;6.13;0.00;45.00;0.00;2;2006-04-10;MFL;;;PA;2006-04-06,
PRT;PRT000023796;;MOD;2018-04-11;2021-05-31;S-2134-L;S-2134-L;PINELA DOS SANTOS;S;;N;Y;N;N;N;;MOX;GTR;NO;;;;;6.80;0.00;2.41;0.00;0.00;22.10;22.10;3;2005-05-23;MFL;;;PA;2003-01-01,
PRT;PRT000023797;;MOD;2019-01-01;2021-01-31;B-784-L;B-784-L;FAISCA;B;;N;N;N;N;N;;MOX;GNS;GTR;;;;;6.16;0.00;1.70;2.16;0.00;44.10;0.00;3;2005-09-14;MFL;;;PA;2005-09-14,
PRT;PRT000023798;;MOD;2016-09-28;2100-12-31;C-1235-L;C-1235-L;PEDRO MIGUEL;C;;N;Y;N;;;;FX;GTR;NO;;;;;5.75;0.00;1.67;2.06;0.00;14.70;11.00;3;2005-04-06;MFL;;;PA;2005-01-01,
PRT;PRT000023799;;MOD;2018-05-02;2021-05-31;TR-1567-L;TR-1567-L;NEPTUNO;TR;;N;Y;N;;;;SN;SB;LHP;;;;;6.70;0.00;2.29;0.00;0.00;36.80;0.00;3;2005-08-23;MFL;;;PA;2005-01-01,
PRT;PRT000023800;;MOD;2018-01-01;2021-05-31;LX-351-L;LX-351-L;PEDRO CESAR;LX;;N;Y;N;N;N;;MOX;LHP;NO;;;;;7.00;0.00;2.01;0.00;0.00;44.00;0.00;2;2006-10-06;MFL;;;PA;2006-10-04,
PRT;PRT000023801;;MOD;2019-09-03;2021-05-31;SB-1323-L;SB-1323-L;CALAO II;SB;;N;Y;N;N;Y;263432950;MOX;FPO;LLS;;;;;4.00;0.00;0.45;0.00;0.00;14.90;4.41;3;2005-03-30;MFL;;;PA;1988-01-01,
PRT;PRT000023802;;MOD;2017-03-02;2021-05-31;PM-1268-L;PM-1268-L;FERNANDO MANUEL;PM;CUPX6;Y;Y;N;;;;MOX;LLS;GNS;;;;;6.16;0.00;1.84;2.49;0.00;58.80;14.70;3;2005-07-08;MFL;;;PA;2005-01-01,
PRT;PRT000023803;;MOD;2020-01-01;2021-05-31;PV-296-L;PV-296-L;JOSÉ LUIS;PV;;N;Y;N;N;N;;MOX;GNS;FPO;;;;;7.70;0.00;2.81;4.10;0.00;73.60;18.40;2;2005-05-13;MFL;;;PA;2005-05-09,
PRT;PRT000023804;;MOD;2014-01-01;2021-05-31;A-3742-L;A-3742-L;RABELO;A;;N;N;N;;;;MOX;GTR;LLS;;;;;7.00;0.00;0.99;0.00;0.00;0.00;0.00;1;2005-01-24;MFL;;;PA;1959-01-01,
PRT;PRT000023807;;MOD;2020-05-11;2100-12-31;ES-371-L;ES-371-L;NOVA VIDA;ES;CUQF6;Y;Y;N;N;Y;263415460;MOX;GNS;FPO;;;;;7.20;0.00;3.10;5.01;0.00;42.00;0.00;3;2005-04-13;MFL;;;PA;2005-03-28,
PRT;PRT000023808;;MOD;2020-12-02;2021-05-31;TR-1686-L;TR-1686-L;KIKO;TR;CUDY4;Y;N;N;N;N;;MOX;GNS;GTR;;;;;6.87;0.00;2.36;2.57;0.00;0.00;0.00;2;2005-04-18;MFL;;;PA;2005-04-18,
PRT;PRT000023809;;MOD;2018-11-13;2021-05-31;FF-1270-L;FF-1270-L;ZEZINHA;FF;;N;Y;N;N;N;;MOX;GNS;GTR;;;;;5.55;0.00;1.42;0.00;0.00;36.77;11.03;3;2005-05-02;MFL;;;PA;2005-04-29,
PRT;PRT000023812;;MOD;2018-04-10;2021-05-31;A-3730-L;A-3730-L;JAGUAR;A;;N;Y;N;N;N;;MOX;GTR;NO;;;;;7.00;0.00;1.19;0.00;0.00;7.40;0.00;1;2005-07-01;MFL;;;PA;2005-07-01,
PRT;PRT000023813;;MOD;2019-03-18;2021-05-31;PE-2463-L;PE-2463-L;ARRAIS BRUTO;PE;CUJF5;Y;Y;N;N;Y;263418450;MOX;GNS;GTR;;;;;8.95;0.00;4.03;6.13;0.00;44.00;0.00;2;2006-07-19;MFL;;;PA;2006-05-26,
PRT;PRT000023815;;MOD;2020-08-24;2021-11-22;O-2173-L;O-2173-L;CALI;O;CUAN3;Y;Y;N;N;Y;263440681;MOX;LLS;NO;;;;;4.70;0.00;0.58;1.06;0.00;18.40;0.00;3;2005-03-21;MFL;;;PA;2005-03-21,
PRT;PRT000023816;;MOD;2018-11-28;2021-05-31;LG-1368-L;LG-1368-L;FILADELFIA;LG;;N;N;N;N;N;;MOX;GNS;FPO;;;;;5.40;0.00;1.15;0.00;0.00;44.74;0.00;3;2005-03-31;MFL;;;PA;1996-01-01,
PRT;PRT000023817;;MOD;2019-03-28;2021-05-31;PE-2408-L;PE-2408-L;VICENTE;PE;CUHZ7;Y;N;N;N;Y;263416590;MOX;GTR;FPO;;;;;5.55;0.00;1.42;0.00;0.00;14.70;0.00;3;2005-04-22;MFL;;;PA;2005-02-28,
PRT;PRT000023818;;MOD;2019-08-09;2021-05-31;ES-358-L;ES-358-L;O MOSCA;ES;;N;Y;N;N;N;;MOX;GNS;FPO;LLS;LHP;GTR;;6.10;0.00;1.86;0.00;0.00;75.00;0.00;2;2005-04-22;MFL;;;PA;2005-04-22,
PRT;PRT000023819;;MOD;2008-01-01;2021-05-31;TR-1562-L;TR-1562-L;DIOGO;TR;;N;N;N;;;;MOX;LHP;LLS;;;;;6.00;0.00;1.95;3.36;0.00;44.64;0.00;1;2005-09-28;MFL;;;PA;1990-01-01,
PRT;PRT000023820;;MOD;2020-08-12;2021-05-31;FF-1276-C;FF-1276-C;PEROLA DO MONDEGO;FF;CUFU9;Y;Y;N;N;Y;263430460;SP;PS;GNS;;;;;11.08;9.83;7.91;0.00;0.00;45.00;0.00;3;2006-01-24;MFL;;;PA;2006-01-19,
