"region";"sppName";"latinName";"RFMO";"RFMO_Stock_ID";"X3A_CODE";"FIDES_AREA";"area";"areaBis";"TAC.area.description";"Comments";"areaRDB";"latinNameJoin"
"Other regions";"Requiem sharks";"Carcharhinus spp.";"ICCAT";NA;"CWZ";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Carcharhinus spp."
"Other regions";"Dolphinfish";"Coryphaena hippurus";"ICCAT";NA;"DOL";"No TAC";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Coryphaena hippurus"
"Other regions";"Atlantic black skipjack";"Euthynnus alletteratus";"ICCAT";NA;"LTA";"No TAC";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Euthynnus alletteratus"
"Other regions";"Sailfish";"Istiophorus albicans";"ICCAT";NA;"SAI";"AE45W,AW45W";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Istiophorus albicans"
"Other regions";"Shortfin mako";"Isurus oxyrinchus";"ICCAT";NA;"SMA";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Isurus oxyrinchus"
"Other regions";"Longfin mako shark";"Isurus paucus";"ICCAT";NA;"LMA";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Isurus paucus"
"Other regions";"White marlin";"Kajikia albida";"ICCAT";NA;"WHM";"ATLANT";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Kajikia albida"
"Other regions";"Skipjack tuna";"Katsuwonus pelamis";"ICCAT";NA;"SKJ";"No TAC";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Katsuwonus pelamis"
"Other regions";"Porbeagle";"Lamna nasus";"ICCAT";NA;"POR";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Lamna nasus"
"Other regions";"Blue marlin";"Makaira nigricans (or mazara)";"ICCAT";NA;"BUM";"ATLANT";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Makaira nigricans (or mazara)"
"Other regions";"Mobulidae-manta rays";"Mobula spp.";"ICCAT";NA;"RMV";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Mobula spp."
"Other regions";"Plain bonito";"Orcynopsis unicolor";"ICCAT";NA;"BOP";"No TAC";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Orcynopsis unicolor"
"Other regions";"Blue shark";"Prionace glauca";"ICCAT";NA;"BSH";"AN05N, AS05N";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Prionace glauca"
"Other regions";"Whale shark";"Rhincodon typus";"ICCAT";NA;"RHN";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Rhincodon typus"
"Other regions";"Atlantic bonito";"Sarda sarda";"ICCAT";NA;"BON";"No TAC";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Sarda sarda"
"Other regions";"Serra Spanish mackerel";"Scomberomorus brasiliensis";"ICCAT";NA;"BRS";"No TAC";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Scomberomorus brasiliensis"
"Other regions";"King mackerel";"Scomberomorus cavalla";"ICCAT";NA;"KGM";"No TAC";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Scomberomorus cavalla"
"Other regions";"Atlantic Spanish mackerel";"Scomberomorus maculatus";"ICCAT";NA;"SSM";"No TAC";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Scomberomorus maculatus"
"Other regions";"Cero";"Scomberomorus regalis";"ICCAT";NA;"CER";"No TAC";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Scomberomorus regalis"
"Other regions";"West African Spanish mackerel";"Scomberomorus tritor";"ICCAT";NA;"MAW";"No TAC";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Scomberomorus tritor"
"Other regions";"Scalopped hammerhead shark";"Sphyrna lewini";"ICCAT";NA;"SPL";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Sphyrna lewini"
"Other regions";"Great hammerhead shark";"Sphyrna mokarran";"ICCAT";NA;"SPK";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Sphyrna mokarran"
"Other regions";"Smooth hammerhead shark";"Sphyrna zygaena";"ICCAT";NA;"SPZ";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Sphyrna zygaena"
"Other regions";"Mediterranean spearfish";"Tetrapturus belone";"ICCAT";NA;"MSP";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Tetrapturus belone"
"Other regions";"Roundscale spearfish";"Tetrapturus georgii";"ICCAT";NA;"RSP";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Tetrapturus georgii"
"Other regions";"Longbill spearfish";"Tetrapturus pfluegeri";"ICCAT";NA;"SPF";"";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Tetrapturus pfluegeri"
"Other regions";"Albacore tuna";"Thunnus alalunga";"ICCAT";NA;"ALB";"AS05N,AN05N";"All areas";"31, 34, 41, 47";"";"";"31,34,41,47";"Thunnus alalunga"
"Other regions";"Yellowfin tuna";"Thunnus albacares";"ICCAT";NA;"YFT";"ATLANT";"All areas";"21,27, 37";"";"";"21,27,37";"Thunnus albacares"
"Other regions";"Blackfin tuna";"Thunnus atlanticus";"ICCAT";NA;"BLF";"No TAC";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Thunnus atlanticus"
"Other regions";"Bigeye tuna";"Thunnus obesus";"ICCAT";NA;"BET";"ATLLL,ATLPS,ATLANT";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Thunnus obesus"
"Other regions";"Bluefin tuna";"Thunnus thynnus";"ICCAT";NA;"BFT";"*641,*643,*8301,*8302,'*8303F,AE45WM,AVARCH";"All areas";"31,27,34,37,47";"";"";"31,27,34,37,47";"Thunnus thynnus"
"Other regions";"Swordfish";"Xiphias gladius";"ICCAT";NA;"SWO";"AN05N,AS05N,MED";"All areas";"21,31,27,34,37";"";"";"21,31,27,34,37";"Xiphias gladius"
"Other regions";"Wahoo";"Acanthocybium solandri";"IOTC";NA;"WAH";"";"All areas";"51.57";"";"";"51.57";"Acanthocybium solandri"
"Other regions";"Pelagic thresher shark";"Alopias pelagicus";"IOTC";NA;"PTH";"No TAC";"All areas";"51.57";"";"";"51.57";"Alopias pelagicus"
"Other regions";"Bigeye thresher shark";"Alopias superciliosus";"IOTC";NA;"BTH";"No TAC";"All areas";"51.57";"";"";"51.57";"Alopias superciliosus"
"Other regions";"Bullet tuna";"Auxis rochei";"IOTC";NA;"BLT";"No TAC";"All areas";"51.57";"";"";"51.57";"Auxis rochei"
"Other regions";"Frigate tuna";"Auxis thazard";"IOTC";NA;"FRZ";"No TAC";"All areas";"51.57";"";"";"51.57";"Auxis thazard"
"Other regions";"Silky shark";"Carcharhinus falciformis";"IOTC";NA;"FAL";"No TAC";"All areas";"51.57";"";"";"51.57";"Carcharhinus falciformis"
"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"IOTC";NA;"OCS";"No TAC";"All areas";"51.57";"";"";"51.57";"Carcharhinus longimanus"
"Other regions";"Requiem sharks";"Carcharhinus spp.";"IOTC";NA;"CWZ";"";"All areas";"51.57";"";"";"51.57";"Carcharhinus spp."
"Other regions";"Dolphinfish";"Coryphaena hippurus";"IOTC";NA;"DOL";"No TAC";"All areas";"51.57";"";"";"51.57";"Coryphaena hippurus"
"Other regions";"Kawakawa";"Euthynnus affinis";"IOTC";NA;"KAW";"No TAC";"All areas";"51.57";"";"";"51.57";"Euthynnus affinis"
"Other regions";"Black marlin";"Istiompax indica";"IOTC";NA;"BLM";"No TAC";"All areas";"51.57";"";"";"51.57";"Istiompax indica"
"Other regions";"Indo-Pacific sailfish";"Istiophorus platypterus";"IOTC";NA;"SFA";"No TAC";"All areas";"51.57";"";"";"51.57";"Istiophorus platypterus"
"Other regions";"Shortfin mako";"Isurus oxyrinchus";"IOTC";NA;"SMA";"";"All areas";"51.57";"";"";"51.57";"Isurus oxyrinchus"
"Other regions";"Longfin mako shark";"Isurus paucus";"IOTC";NA;"LMA";"";"All areas";"51.57";"";"";"51.57";"Isurus paucus"
"Other regions";"Skipjack tuna";"Katsuwonus pelamis";"IOTC";NA;"SKJ";"No TAC";"All areas";"51.57";"";"";"51.57";"Katsuwonus pelamis"
"Other regions";"Porbeagle";"Lamna nasus";"IOTC";NA;"POR";"";"All areas";"51.57";"";"";"51.57";"Lamna nasus"
"Other regions";"Blue marlin";"Makaira nigricans (or mazara)";"IOTC";NA;"BUM";"No TAC";"All areas";"51.57";"";"";"51.57";"Makaira nigricans (or mazara)"
"Other regions";"Mobulidae-manta rays";"Mobula spp.";"IOTC";NA;"RMV";"";"All areas";"51.57";"";"";"51.57";"Mobula spp."
"Other regions";"Blue shark";"Prionace glauca";"IOTC";NA;"BSH";"No TAC";"All areas";"51.57";"";"";"51.57";"Prionace glauca"
"Other regions";"Whale shark";"Rhincodon typus";"IOTC";NA;"RHN";"";"All areas";"51.57";"";"";"51.57";"Rhincodon typus"
"Other regions";"Indo-Pacific king mackerel";"Scomberomorus guttatus";"IOTC";NA;"GUT";"No TAC";"All areas";"51.57";"";"";"51.57";"Scomberomorus guttatus"
"Other regions";"Narrow-barred Spanish mackerel";"Scomberomorus commerson";"IOTC";NA;"COM";"No TAC";"All areas";"51.57";"";"";"51.57";"Scomberomorus commerson"
"Other regions";"Longtail tuna";"Thunnus tonggol";"IOTC";NA;"LOT";"No TAC";"All areas";"51.57";"";"";"51.57";"Thunnus tonggol"
"Other regions";"Scalloped hammerhead shark";"Sphyrna lewini";"IOTC";NA;"SPL";"No TAC";"All areas";"51.57";"";"";"51.57";"Sphyrna lewini"
"Other regions";"Great hammerhead shark";"Sphyrna mokarran";"IOTC";NA;"SPK";"";"All areas";"51.57";"";"";"51.57";"Sphyrna mokarran"
"Other regions";"Smooth hammerhead shark";"Sphyrna zygaena";"IOTC";NA;"SPZ";"";"All areas";"51.57";"";"";"51.57";"Sphyrna zygaena"
"Other regions";"Striped marlin";"Tetrapturus audax";"IOTC";NA;"MLS";"No TAC";"All areas";"51.57";"";"";"51.57";"Tetrapturus audax"
"Other regions";"Shortbill spearfish";"Tetrapturus angustirostris";"IOTC";NA;"SSP";"";"All areas";"51.57";"";"";"51.57";"Tetrapturus angustirostris"
"Other regions";"Albacore tuna";"Thunnus alalunga";"IOTC";NA;"ALB";"No TAC";"All areas";"51.57";"";"";"51.57";"Thunnus alalunga"
"Other regions";"Yellowfin tuna";"Thunnus albacares";"IOTC";NA;"YFT";"IOTC";"All areas";"51.57";"";"";"51.57";"Thunnus albacares"
"Other regions";"Bigeye tuna";"Thunnus obesus";"IOTC";NA;"BET";"No TAC";"All areas";"51.57";"";"";"51.57";"Thunnus obesus"
"Other regions";"Swordfish";"Xiphias gladius";"IOTC";NA;"SWO";"No TAC";"All areas";"51.57";"";"";"51.57";"Xiphias gladius"
"Other regions";"Pelagic thresher";"Alopias pelagicus";"WCPFC";NA;"PTH";"No TAC";"All areas";"71";"";"";"71";"Alopias pelagicus"
"Other regions";"big eye thresher";"Alopias superciliosus";"WCPFC";NA;"BTH";"No TAC";"All areas";"71";"";"";"71";"Alopias superciliosus"
"Other regions";"Common thresher";"Alopias vulpinus";"WCPFC";NA;"ALV";"No TAC";"All areas";"71";"";"";"71";"Alopias vulpinus"
"Other regions";"Silky shark";"Carcharhinus falciformis";"WCPFC";NA;"FAL";"No TAC";"All areas";"71";"";"";"71";"Carcharhinus falciformis"
"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"WCPFC";NA;"OCS";"No TAC";"All areas";"71";"";"";"71";"Carcharhinus longimanus"
"Other regions";"Black marlin";"Istiompax indica";"WCPFC";NA;"BLM";"No TAC";"All areas";"71";"";"";"71";"Istiompax indica"
"Other regions";"Shortfin mako shark";"Isurus oxyrinchus";"WCPFC";NA;"SMA";"";"All areas";"71";"";"";"71";"Isurus oxyrinchus"
"Other regions";"Longfin mako shark";"Isurus paucus";"WCPFC";NA;"LMA";"";"All areas";"71";"";"";"71";"Isurus paucus"
"Other regions";"Skipjack tuna";"Katsuwonus pelamis";"WCPFC";NA;"SKJ";"No TAC";"All areas";"71";"";"";"71";"Katsuwonus pelamis"
"Other regions";"Porbeagle";"Lamna nasus";"WCPFC";NA;"POR";"";"All areas";"71";"";"";"71";"Lamna nasus"
"Other regions";"Blue marlin";"Makaira nigricans (or mazara)";"WCPFC";NA;"BUM";"No TAC";"All areas";"71";"";"";"71";"Makaira nigricans (or mazara)"
"Other regions";"Blue shark";"Prionace glauca";"WCPFC";NA;"BSH";"No TAC";"All areas";"71";"";"";"71";"Prionace glauca"
"Other regions";"Whale shark";"Rhincodon typus";"WCPFC";NA;"RHN";"";"All areas";"71";"";"";"71";"Rhincodon typus"
"Other regions";"Scalopped hammerhead shark";"Sphyrna lewini";"WCPFC";NA;"SPL";"";"All areas";"71";"";"";"71";"Sphyrna lewini"
"Other regions";"Great hammerhead shark";"Sphyrna mokarran";"WCPFC";NA;"SPK";"";"All areas";"71";"";"";"71";"Sphyrna mokarran"
"Other regions";"Smooth hammerhead shark";"Sphyrna zygaena";"WCPFC";NA;"SPZ";"";"All areas";"71";"";"";"71";"Sphyrna zygaena"
"Other regions";"Striped marlin";"Tetrapturus audax";"WCPFC";NA;"MLS";"No TAC";"All areas";"71";"";"";"71";"Tetrapturus audax"
"Other regions";"Albacore tuna";"Thunnus alalunga";"WCPFC";NA;"ALB";"No TAC";"All areas";"71";"";"";"71";"Thunnus alalunga"
"Other regions";"Yellowfin tuna";"Thunnus albacares";"WCPFC";NA;"YFT";"No TAC";"All areas";"71";"";"";"71";"Thunnus albacares"
"Other regions";"Bigeye tuna";"Thunnus obesus";"WCPFC";NA;"BET";"F7120S";"All areas";"71";"";"";"71";"Thunnus obesus"
"Other regions";"Pacific bluefin tuna";"Thunnus orientalis";"WCPFC";NA;"PBF";"No TAC";"All areas";"71";"";"";"71";"Thunnus orientalis"
"Other regions";"Swordfish";"Xiphias gladius";"WCPFC";NA;"SWO";"F7120S";"All areas";"71";"";"";"71";"Xiphias gladius"
"Other regions";"Mobulidae-manta rays";"Mobula spp.";"WCPFC";NA;"RMV";"";"All areas";"71";"";"";"71";"Mobula spp."
"Other regions";"Silky shark";"Carcharhinus falciformis";"IATTC";NA;"FAL";"";"All areas";"77, 87";"";"";"77,87";"Carcharhinus falciformis"
"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"IATTC";NA;"OCS";"";"All areas";"77, 87";"";"";"77,87";"Carcharhinus longimanus"
"Other regions";"Black marlin";"Istiompax indica";"IATTC";NA;"BLM";"No TAC";"All areas";"77, 87";"";"";"77,87";"Istiompax indica"
"Other regions";"Mako sharks";"Isurus spp";"IATTC";NA;"MAK";"";"All areas";"77, 87";"";"";"77,87";"Isurus spp"
"Other regions";"Skipjack tuna";"Katsuwonus pelamis";"IATTC";NA;"SKJ";"No TAC";"All areas";"77, 87";"";"";"77,87";"Katsuwonus pelamis"
"Other regions";"Porbeagle";"Lamna nasus";"IATTC";NA;"POR";"";"All areas";"77, 87";"";"";"77,87";"Lamna nasus"
"Other regions";"Blue marlin";"Makaira nigricans (or mazara)";"IATTC";NA;"BUM";"No TAC";"All areas";"77, 87";"";"";"77,87";"Makaira nigricans (or mazara)"
"Other regions";"Whale shark";"Rhincodon typus";"IATTC";NA;"RHN";"";"All areas";"77, 87";"";"";"77,87";"Rhincodon typus"
"Other regions";"Scalopped hammerhead shark";"Sphyrna lewini";"IATTC";NA;"SPL";"";"All areas";"77, 87";"";"";"77,87";"Sphyrna lewini"
"Other regions";"Great hammerhead shark";"Sphyrna mokarran";"IATTC";NA;"SPK";"";"All areas";"77, 87";"";"";"77,87";"Sphyrna mokarran"
"Other regions";"Smooth hammerhead shark";"Sphyrna zygaena";"IATTC";NA;"SPZ";"";"All areas";"77, 87";"";"";"77,87";"Sphyrna zygaena"
"Other regions";"Striped marlin";"Tetrapturus audax";"IATTC";NA;"MLS";"No TAC";"All areas";"77, 87";"";"";"77,87";"Tetrapturus audax"
"Other regions";"Albacore tuna";"Thunnus alalunga";"IATTC";NA;"ALB";"No TAC";"All areas";"77, 87";"";"";"77,87";"Thunnus alalunga"
"Other regions";"Yellowfin tuna";"Thunnus albacares";"IATTC";NA;"YFT";"No TAC";"All areas";"77, 87";"";"";"77,87";"Thunnus albacares"
"Other regions";"Bigeye tuna";"Thunnus obesus";"IATTC";NA;"BET";"IATTC";"All areas";"77, 87";"";"";"77,87";"Thunnus obesus"
"Other regions";"Pacific bluefin tuna";"Thunnus orientalis";"IATTC";NA;"PBF";"No TAC";"All areas";"77, 87";"";"";"77,87";"Thunnus orientalis"
"Other regions";"Swordfish";"Xiphias gladius";"IATTC";NA;"SWO";"No TAC";"All areas";"77, 87";"";"";"77,87";"Xiphias gladius"
"Other regions";"Mobulidae-manta rays";"Mobula spp.";"IATTC";NA;"RMV";"";"All areas";"77, 87";"";"";"77,87";"Mobula spp."
"Other regions";"Acoupa weakfish";"Cynoscion acoupa";"WECAFC";NA;"YNA";"";"Northern Brazil shelf";"31";"";"";"31";"Cynoscion acoupa"
"Other regions";"Red hind";"Epinephelus guttatus";"WECAFC";NA;"EEU";"";"All areas";"31";"";"";"31";"Epinephelus guttatus"
"Other regions";"Southern brown shrimp";"Farfantepenaeus subtilis";"WECAFC";NA;"PNU";"";"Northern Brazil shelf";"31";"";"";"31";"Farfantepenaeus subtilis"
"Other regions";"Flying fish";"Hirundichthys affinis";"WECAFC";NA;"FFV";"";"All areas";"31";"";"";"31";"Hirundichthys affinis"
"Other regions";"Queen conch";"Lobatus gigas";"WECAFC";NA;"COO";"";"All areas";"31";"";"";"31";"Lobatus gigas"
"Other regions";"Blackfin snapper";"Lutjanus buccanella";"WECAFC";NA;"LJU";"No TAC";"All areas";"31";"";"";"31";"Lutjanus buccanella"
"Other regions";"Red snapper";"Lutjanus campechanus";"WECAFC";NA;"SNR";"No TAC";"All areas";"31";"";"";"31";"Lutjanus campechanus"
"Other regions";"Southern red snapper";"Lutjanus purpureus";"WECAFC";NA;"SNC";"";"Northern Brazil shelf";"31";"";"";"31";"Lutjanus purpureus"
"Other regions";"Silk snapper";"Lutjanus vivanus";"WECAFC";NA;"LTJ";"";"All areas";"31";"";"";"31";"Lutjanus vivanus"
"Other regions";"Caribbean spiny lobster";"Panulirus argus";"WECAFC";NA;"SLC,SNA";"";"All areas";"31";"";"";"31";"Panulirus argus"
"Other regions";"Alfonsinos";"Beryx spp";"SEAFO";NA;"ALF";"*F47NA, SEAFO";"All areas";"47";"";"";"47";"Beryx spp"
"Other regions";"Red/Golden crabs";"Chaceon spp";"SEAFO";NA;"GER";"No TAC";"All areas";"47";"";"";"47";"Chaceon spp"
"Other regions";"Patagonian toothfish";"Dissostichus eleginoides";"SEAFO";NA;"TOP";"F47-D,F47D";"All areas";"47";"";"";"47";"Dissostichus eleginoides"
"Other regions";"Blackbelly rosefishes";"Helicolenus spp";"SEAFO";NA;"ROK";"No TAC";"All areas";"47";"";"";"47";"Helicolenus spp"
"Other regions";"Orange roughy";"Hoplostethus atlanticus";"SEAFO";NA;"ORY";"F47NAM";"All areas";"47";"";"";"47";"Hoplostethus atlanticus"
"Other regions";"Pelagic armourhead/ Southern boarfish";"Pseudopentaceros richardsoni";"SEAFO";NA;"EDR";"No TAC";"All areas";"47";"";"";"47";"Pseudopentaceros richardsoni"
"Other regions";"Mackerel";"Scomber spp";"SEAFO";NA;"MAZ";"No TAC";"All areas";"47";"";"";"47";"Scomber spp"
"Other regions";"Horse mackerel";"Trachurus spp";"SEAFO";NA;"JAX";"No TAC";"All areas";"47";"";"";"47";"Trachurus spp"
"Other regions";"Alfonsinos";"Beryx spp.";"CCAMLR";NA;"ALF";"";"All areas";"48, 58, 88";"";"";"48,58,88";"Beryx spp."
"Other regions";"Icefish";"Champsocephalus gunnari";"CCAMLR";NA;"ANI";"";"All areas";"48, 58, 88";"";"";"48,58,88";"Champsocephalus gunnari"
"Other regions";"Toothfish";"Dissostichus spp Dissostichus eleginoides and Dissostichus mawsoni)";"CCAMLR";NA;"TOT";"F517*dc,F574WR";"All areas";"48, 58, 88";"";"";"48,58,88";"Dissostichus spp Dissostichus eleginoides and Dissostichus mawsoni)"
"Other regions";"Krill";"Euphausia superba";"CCAMLR";NA;"KRI";"No TAC";"All areas";"48, 58, 88";"";"";"48,58,88";"Euphausia superba"
"Other regions";"Orange roughy";"Hoplostethus atlanticus";"CCAMLR";NA;"ORY";"No TAC";"All areas";"48, 58, 88";"";"";"48,58,88";"Hoplostethus atlanticus"
"Other regions";"Rockcod";"Lepidonotothen spp.";"CCAMLR";NA;"NOX";"";"All areas";"48, 58, 88";"";"";"48,58,88";"Lepidonotothen spp."
"Other regions";"Grenadier";"Macrourus spp.";"CCAMLR";NA;"GRV";"";"All areas";"48, 58, 88";"";"";"48,58,88";"Macrourus spp."
"Other regions";"Skates and rays";"Rajiformes";"CCAMLR";NA;"SKX";"";"All areas";"48, 58, 88";"";"";"48,58,88";"Rajiformes"
"Other regions";"Deep sea sharks";"All species";"CCAMLR";NA;"API";"";"All areas";"48, 58, 88";"";"";"48,58,88";"All species"
