AreaCode	FishingActivityCategoryEuropeanLvl6Code
27.3.d.30	FPO_CAT_>0_0_0
27.3.d.30	FPO_DEF_>0_0_0
27.3.d.30	FPO_FWS_>0_0_0
27.3.d.30	FPO_SPF_>0_0_0
27.3.d.30	FYK_ANA_>0_0_0
27.3.d.30	FYK_CAT_>0_0_0
27.3.d.30	FYK_DEF_>0_0_0
27.3.d.30	FYK_FWS_>0_0_0
27.3.d.30	FYK_SPF_>0_0_0
27.3.d.30	GND_ANA_>=157_0_0
27.3.d.30	GNS_ANA_>=157_0_0
27.3.d.30	GNS_ANA_110-156_0_0
27.3.d.30	GNS_CAT_>0_0_0
27.3.d.30	GNS_DEF_>=157_0_0
27.3.d.30	GNS_DEF_110-156_0_0
27.3.d.30	GNS_FWS_>0_0_0
27.3.d.30	GNS_SPF_>=157_0_0
27.3.d.30	GNS_SPF_110-156_0_0
27.3.d.30	GNS_SPF_16-109_0_0
27.3.d.30	GTR_DEF_>=157_0_0
27.3.d.30	GTR_DEF_110-156_0_0
27.3.d.30	GTR_FWS_>0_0_0
27.3.d.30	GTR_SPF_>=157_0_0
27.3.d.30	GTR_SPF_110-156_0_0
27.3.d.30	GTR_SPF_16-109_0_0
27.3.d.30	LHP_FIF_0_0_0
27.3.d.30	LLD_ANA_0_0_0
27.3.d.30	LLD_SPF_0_0_0
27.3.d.30	LLS_ANA_0_0_0
27.3.d.30	LLS_CAT_0_0_0
27.3.d.30	LLS_DEF_0_0_0
27.3.d.30	LLS_FWS_0_0_0
27.3.d.30	LLS_SPF_0_0_0
27.3.d.30	MIS_MIS_0_0_0
27.3.d.30	OTB_CRU_>0_0_0
27.3.d.30	OTB_DEF_<16_0_0
27.3.d.30	OTB_DEF_>=105_1_110
27.3.d.30	OTB_DEF_>=105_1_120
27.3.d.30	OTB_DEF_>=110_0_0
27.3.d.30	OTB_DEF_>=120_0_0
27.3.d.30	OTB_FWS_>0_0_0
27.3.d.30	OTB_SPF_>=105_1_110
27.3.d.30	OTB_SPF_>=105_1_120
27.3.d.30	OTB_SPF_>=120_0_0
27.3.d.30	OTB_SPF_16-104_0_0
27.3.d.30	OTM_DEF_<16_0_0
27.3.d.30	OTM_DEF_>=105_1_110
27.3.d.30	OTM_DEF_>=105_1_120
27.3.d.30	OTM_DEF_>=120_0_0
27.3.d.30	OTM_FWS_>0_0_0
27.3.d.30	OTM_SPF_>=105_1_110
27.3.d.30	OTM_SPF_>=105_1_120
27.3.d.30	OTM_SPF_>=120_0_0
27.3.d.30	OTM_SPF_16-104_0_0
27.3.d.30	OTT_CRU_>0_0_0
27.3.d.30	OTT_DEF_<16_0_0
27.3.d.30	OTT_DEF_>=105_1_110
27.3.d.30	OTT_DEF_>=105_1_120
27.3.d.30	OTT_DEF_>=120_0_0
27.3.d.30	OTT_SPF_>=105_1_110
27.3.d.30	OTT_SPF_>=105_1_120
27.3.d.30	OTT_SPF_>=120_0_0
27.3.d.30	OTT_SPF_16-104_0_0
27.3.d.30	PS_SPF_>=105_1_110
27.3.d.30	PS_SPF_>=105_1_120
27.3.d.30	PS_SPF_>=120_0_0
27.3.d.30	PS_SPF_16-104_0_0
27.3.d.30	PTB_DEF_<16_0_0
27.3.d.30	PTB_DEF_>=105_1_110
27.3.d.30	PTB_DEF_>=105_1_120
27.3.d.30	PTB_DEF_>=120_0_0
27.3.d.30	PTB_FWS_>0_0_0
27.3.d.30	PTB_SPF_>=105_1_110
27.3.d.30	PTB_SPF_>=105_1_120
27.3.d.30	PTB_SPF_16-104_0_0
27.3.d.30	PTM_DEF_<16_0_0
27.3.d.30	PTM_DEF_>=105_1_110
27.3.d.30	PTM_DEF_>=105_1_120
27.3.d.30	PTM_DEF_>=120_0_0
27.3.d.30	PTM_FWS_>0_0_0
27.3.d.30	PTM_SPF_>=105_1_110
27.3.d.30	PTM_SPF_>=105_1_120
27.3.d.30	PTM_SPF_>=120_0_0
27.3.d.30	PTM_SPF_16-104_0_0
27.3.d.30	SB_FIF_>0_0_0
27.3.d.30	SDN_DEF_<16_0_0
27.3.d.30	SDN_DEF_>=105_1_110
27.3.d.30	SDN_DEF_>=105_1_120
27.3.d.30	SDN_DEF_>=120_0_0
27.3.d.30	SDN_SPF_>=105_1_110
27.3.d.30	SDN_SPF_>=105_1_120
27.3.d.30	SDN_SPF_>=120_0_0
27.3.d.30	SDN_SPF_16-104_0_0
27.3.d.30	SPR_DEF_<16_0_0
27.3.d.30	SPR_DEF_>=105_1_110
27.3.d.30	SPR_DEF_>=105_1_120
27.3.d.30	SPR_DEF_>=120_0_0
27.3.d.30	SSC_DEF_<16_0_0
27.3.d.30	SSC_DEF_>=105_1_110
27.3.d.30	SSC_DEF_>=105_1_120
27.3.d.30	SSC_DEF_>=120_0_0
27.3.d.30	SSC_FWS_>0_0_0
27.3.d.31	FPN_ANA_>0_0_0
27.3.d.31	FPN_CAT_>0_0_0
27.3.d.31	FPN_DEF_>0_0_0
27.3.d.31	FPN_FWS_>0_0_0
27.3.d.31	FPN_SPF_>0_0_0
27.3.d.31	FPO_ANA_>0_0_0
27.3.d.31	FPO_CAT_>0_0_0
27.3.d.31	FPO_DEF_>0_0_0
27.3.d.31	FPO_FWS_>0_0_0
27.3.d.31	FPO_SPF_>0_0_0
27.3.d.31	FYK_ANA_>0_0_0
27.3.d.31	FYK_CAT_>0_0_0
27.3.d.31	FYK_DEF_>0_0_0
27.3.d.31	FYK_FWS_>0_0_0
27.3.d.31	FYK_SPF_>0_0_0
27.3.d.31	GND_ANA_>=157_0_0
27.3.d.31	GNS_ANA_>=157_0_0
27.3.d.31	GNS_ANA_110-156_0_0
27.3.d.31	GNS_CAT_>0_0_0
27.3.d.31	GNS_DEF_>=157_0_0
27.3.d.31	GNS_DEF_110-156_0_0
27.3.d.31	GNS_FWS_>0_0_0
27.3.d.31	GNS_SPF_>=157_0_0
27.3.d.31	GNS_SPF_110-156_0_0
27.3.d.31	GNS_SPF_16-109_0_0
27.3.d.31	GTR_DEF_>=157_0_0
27.3.d.31	GTR_DEF_110-156_0_0
27.3.d.31	GTR_FWS_>0_0_0
27.3.d.31	GTR_SPF_>=157_0_0
27.3.d.31	GTR_SPF_110-156_0_0
27.3.d.31	GTR_SPF_16-109_0_0
27.3.d.31	LHP_FIF_0_0_0
27.3.d.31	LLD_ANA_0_0_0
27.3.d.31	LLD_SPF_0_0_0
27.3.d.31	LLS_ANA_0_0_0
27.3.d.31	LLS_CAT_0_0_0
27.3.d.31	LLS_DEF_0_0_0
27.3.d.31	LLS_FWS_0_0_0
27.3.d.31	LLS_SPF_0_0_0
27.3.d.31	MIS_MIS_0_0_0
27.3.d.31	OTB_CRU_>0_0_0
27.3.d.31	OTB_DEF_<16_0_0
27.3.d.31	OTB_DEF_>=105_1_110
27.3.d.31	OTB_DEF_>=105_1_120
27.3.d.31	OTB_DEF_>=110_0_0
27.3.d.31	OTB_DEF_>=120_0_0
27.3.d.31	OTB_FWS_>0_0_0
27.3.d.31	OTB_SPF_>=105_1_110
27.3.d.31	OTB_SPF_>=105_1_120
27.3.d.31	OTB_SPF_>=120_0_0
27.3.d.31	OTB_SPF_16-104_0_0
27.3.d.31	OTM_DEF_<16_0_0
27.3.d.31	OTM_DEF_>=105_1_110
27.3.d.31	OTM_DEF_>=105_1_120
27.3.d.31	OTM_DEF_>=120_0_0
27.3.d.31	OTM_FWS_>0_0_0
27.3.d.31	OTM_SPF_>=105_1_110
27.3.d.31	OTM_SPF_>=105_1_120
27.3.d.31	OTM_SPF_>=120_0_0
27.3.d.31	OTM_SPF_16-104_0_0
27.3.d.31	OTT_CRU_>0_0_0
27.3.d.31	OTT_DEF_<16_0_0
27.3.d.31	OTT_DEF_>=105_1_110
27.3.d.31	OTT_DEF_>=105_1_120
27.3.d.31	OTT_DEF_>=120_0_0
27.3.d.31	OTT_SPF_>=105_1_110
27.3.d.31	OTT_SPF_>=105_1_120
27.3.d.31	OTT_SPF_>=120_0_0
27.3.d.31	OTT_SPF_16-104_0_0
27.3.d.31	PS_SPF_>=105_1_110
27.3.d.31	PS_SPF_>=105_1_120
27.3.d.31	PS_SPF_>=120_0_0
27.3.d.31	PS_SPF_16-104_0_0
27.3.d.31	PTB_DEF_<16_0_0
27.3.d.31	PTB_DEF_>=105_1_110
27.3.d.31	PTB_DEF_>=105_1_120
27.3.d.31	PTB_DEF_>=120_0_0
27.3.d.31	PTB_FWS_>0_0_0
27.3.d.31	PTB_SPF_>=105_1_110
27.3.d.31	PTB_SPF_>=105_1_120
27.3.d.31	PTB_SPF_16-104_0_0
27.3.d.31	PTM_DEF_<16_0_0
27.3.d.31	PTM_DEF_>=105_1_110
27.3.d.31	PTM_DEF_>=105_1_120
27.3.d.31	PTM_DEF_>=120_0_0
27.3.d.31	PTM_FWS_>0_0_0
27.3.d.31	PTM_SPF_>=105_1_110
27.3.d.31	PTM_SPF_>=105_1_120
27.3.d.31	PTM_SPF_>=120_0_0
27.3.d.31	PTM_SPF_16-104_0_0
27.3.d.31	SB_FIF_>0_0_0
27.3.d.31	SDN_DEF_<16_0_0
27.3.d.31	SDN_DEF_>=105_1_110
27.3.d.31	SDN_DEF_>=105_1_120
27.3.d.31	SDN_DEF_>=120_0_0
27.3.d.31	SDN_SPF_>=105_1_110
27.3.d.31	SDN_SPF_>=105_1_120
27.3.d.31	SDN_SPF_>=120_0_0
27.3.d.31	SDN_SPF_16-104_0_0
27.3.d.31	SPR_DEF_<16_0_0
27.3.d.31	SPR_DEF_>=105_1_110
27.3.d.31	SPR_DEF_>=105_1_120
27.3.d.31	SPR_DEF_>=120_0_0
27.3.d.31	SSC_DEF_<16_0_0
27.3.d.31	SSC_DEF_>=105_1_110
27.3.d.31	SSC_DEF_>=105_1_120
27.3.d.31	SSC_DEF_>=120_0_0
27.3.d.31	SSC_FWS_>0_0_0
27.3.d.32	FPN_ANA_>0_0_0
27.3.d.32	FPN_CAT_>0_0_0
27.3.d.32	FPN_DEF_>0_0_0
27.3.d.32	FPN_FWS_>0_0_0
27.3.d.32	FPN_SPF_>0_0_0
27.3.d.32	FPO_ANA_>0_0_0
27.3.d.32	FPO_CAT_>0_0_0
27.3.d.32	FPO_DEF_>0_0_0
27.3.d.32	FPO_FWS_>0_0_0
27.3.d.32	FPO_SPF_>0_0_0
27.3.d.32	FYK_ANA_>0_0_0
27.3.d.32	FYK_CAT_>0_0_0
27.3.d.32	FYK_DEF_>0_0_0
27.3.d.32	FYK_FWS_>0_0_0
27.3.d.32	FYK_SPF_>0_0_0
27.3.d.32	GND_ANA_>=157_0_0
27.3.d.32	GNS_ANA_>=157_0_0
27.3.d.32	GNS_ANA_110-156_0_0
27.3.d.32	GNS_CAT_>0_0_0
27.3.d.32	GNS_DEF_>=157_0_0
27.3.d.32	GNS_DEF_110-156_0_0
27.3.d.32	GNS_FWS_>0_0_0
27.3.d.32	GNS_SPF_>=157_0_0
27.3.d.32	GNS_SPF_110-156_0_0
27.3.d.32	GNS_SPF_16-109_0_0
27.3.d.32	GNS_SPF_32-109_0_0
27.3.d.32	GTR_DEF_>=157_0_0
27.3.d.32	GTR_DEF_110-156_0_0
27.3.d.32	GTR_FWS_>0_0_0
27.3.d.32	GTR_SPF_>=157_0_0
27.3.d.32	GTR_SPF_110-156_0_0
27.3.d.32	GTR_SPF_16-109_0_0
27.3.d.32	GTR_SPF_32-109_0_0
27.3.d.32	LHP_FIF_0_0_0
27.3.d.32	LLD_ANA_0_0_0
27.3.d.32	LLD_SPF_0_0_0
27.3.d.32	LLS_ANA_0_0_0
27.3.d.32	LLS_CAT_0_0_0
27.3.d.32	LLS_DEF_0_0_0
27.3.d.32	LLS_FWS_0_0_0
27.3.d.32	LLS_SPF_0_0_0
27.3.d.32	MIS_MIS_0_0_0
27.3.d.32	OTB_CRU_>0_0_0
27.3.d.32	OTB_DEF_<16_0_0
27.3.d.32	OTB_DEF_>=105_1_110
27.3.d.32	OTB_DEF_>=105_1_120
27.3.d.32	OTB_DEF_>=110_0_0
27.3.d.32	OTB_DEF_>=120_0_0
27.3.d.32	OTB_FWS_>0_0_0
27.3.d.32	OTB_SPF_>=105_1_110
27.3.d.32	OTB_SPF_>=105_1_120
27.3.d.32	OTB_SPF_>=120_0_0
27.3.d.32	OTB_SPF_16-104_0_0
27.3.d.32	OTB_SPF_16-31_0_0
27.3.d.32	OTB_SPF_32-104_0_0
27.3.d.32	OTM_DEF_<16_0_0
27.3.d.32	OTM_DEF_>=105_1_110
27.3.d.32	OTM_DEF_>=105_1_120
27.3.d.32	OTM_DEF_>=120_0_0
27.3.d.32	OTM_FWS_>0_0_0
27.3.d.32	OTM_SPF_>=105_1_110
27.3.d.32	OTM_SPF_>=105_1_120
27.3.d.32	OTM_SPF_>=120_0_0
27.3.d.32	OTM_SPF_16-104_0_0
27.3.d.32	OTM_SPF_16-31_0_0
27.3.d.32	OTM_SPF_32-104_0_0
27.3.d.32	OTT_CRU_>0_0_0
27.3.d.32	OTT_DEF_<16_0_0
27.3.d.32	OTT_DEF_>=105_1_110
27.3.d.32	OTT_DEF_>=105_1_120
27.3.d.32	OTT_DEF_>=120_0_0
27.3.d.32	OTT_SPF_>=105_1_110
27.3.d.32	OTT_SPF_>=105_1_120
27.3.d.32	OTT_SPF_>=120_0_0
27.3.d.32	OTT_SPF_16-104_0_0
27.3.d.32	OTT_SPF_16-31_0_0
27.3.d.32	OTT_SPF_32-104_0_0
27.3.d.32	PS_SPF_>=105_1_110
27.3.d.32	PS_SPF_>=105_1_120
27.3.d.32	PS_SPF_>=120_0_0
27.3.d.32	PS_SPF_16-104_0_0
27.3.d.32	PS_SPF_16-31_0_0
27.3.d.32	PS_SPF_32-104_0_0
27.3.d.32	PTB_DEF_<16_0_0
27.3.d.32	PTB_DEF_>=105_1_110
27.3.d.32	PTB_DEF_>=105_1_120
27.3.d.32	PTB_DEF_>=120_0_0
27.3.d.32	PTB_FWS_>0_0_0
27.3.d.32	PTB_SPF_>=105_1_110
27.3.d.32	PTB_SPF_>=105_1_120
27.3.d.32	PTB_SPF_16-104_0_0
27.3.d.32	PTB_SPF_16-31_0_0
27.3.d.32	PTB_SPF_32-104_0_0
27.3.d.32	PTM_DEF_<16_0_0
27.3.d.32	PTM_DEF_>=105_1_110
27.3.d.32	PTM_DEF_>=105_1_120
27.3.d.32	PTM_DEF_>=120_0_0
27.3.d.32	PTM_FWS_>0_0_0
27.3.d.32	PTM_SPF_>=105_1_110
27.3.d.32	PTM_SPF_>=105_1_120
27.3.d.32	PTM_SPF_>=120_0_0
27.3.d.32	PTM_SPF_16-104_0_0
27.3.d.32	PTM_SPF_16-31_0_0
27.3.d.32	PTM_SPF_32-104_0_0
27.3.d.32	SB_FIF_>0_0_0
27.3.d.32	SDN_DEF_<16_0_0
27.3.d.32	SDN_DEF_>=105_1_110
27.3.d.32	SDN_DEF_>=105_1_120
27.3.d.32	SDN_DEF_>=120_0_0
27.3.d.32	SDN_SPF_>=105_1_110
27.3.d.32	SDN_SPF_>=105_1_120
27.3.d.32	SDN_SPF_>=120_0_0
27.3.d.32	SDN_SPF_16-104_0_0
27.3.d.32	SDN_SPF_16-31_0_0
27.3.d.32	SDN_SPF_32-104_0_0
27.3.d.32	SPR_DEF_<16_0_0
27.3.d.32	SPR_DEF_>=105_1_110
27.3.d.32	SPR_DEF_>=105_1_120
27.3.d.32	SPR_DEF_>=120_0_0
27.3.d.32	SSC_DEF_<16_0_0
27.3.d.32	SSC_DEF_>=105_1_110
27.3.d.32	SSC_DEF_>=105_1_120
27.3.d.32	SSC_DEF_>=120_0_0
27.3.d.32	SSC_FWS_>0_0_0
27.4	DRB_MOL_>=0_0_0
27.4	FPO_CRU_>0_0_0
27.4	FPO_FIF_>0_0_0
27.4	FPO_MOL_>0_0_0
27.4	FYK_CAT_>0_0_0
27.4	GND_DEF_>=220_0_0
27.4	GND_DEF_100-119_0_0
27.4	GND_DEF_120-219_0_0
27.4	GND_DEF_90-99_0_0
27.4	GND_SPF_>=220_0_0
27.4	GND_SPF_100-119_0_0
27.4	GND_SPF_10-30_0_0
27.4	GND_SPF_120-219_0_0
27.4	GND_SPF_50-70_0_0
27.4	GND_SPF_90-99_0_0
27.4	GNS_CRU_>0_0_0
27.4	GNS_DEF_>=220_0_0
27.4	GNS_DEF_100-119_0_0
27.4	GNS_DEF_120-219_0_0
27.4	GNS_DEF_90-99_0_0
27.4	GNS_SPF_>=220_0_0
27.4	GNS_SPF_100-119_0_0
27.4	GNS_SPF_10-30_0_0
27.4	GNS_SPF_120-219_0_0
27.4	GNS_SPF_50-70_0_0
27.4	GNS_SPF_90-99_0_0
27.4	GTR_DEF_>=220_0_0
27.4	GTR_DEF_100-119_0_0
27.4	GTR_DEF_120-219_0_0
27.4	GTR_DEF_90-99_0_0
27.4	HMD_MOL_>=0_0_0
27.4	LHP_FIF_0_0_0
27.4	LLS_DEF_0_0_0
27.4	MIS_MIS_0_0_0
27.4	OTB_CRU_>=120_0_0
27.4	OTB_CRU_100-119_0_0
27.4	OTB_CRU_16-31_0_0
27.4	OTB_CRU_32-69_0_0
27.4	OTB_CRU_70-99_0_0
27.4	OTB_DEF_<16_0_0
27.4	OTB_DEF_>=120_0_0
27.4	OTB_DEF_100-119_0_0
27.4	OTB_DEF_16-31_0_0
27.4	OTB_DEF_32-69_0_0
27.4	OTB_DEF_70-99_0_0
27.4	OTB_DWS_>=120_0_0
27.4	OTB_DWS_100-119_0_0
27.4	OTB_MCD_>=120_0_0
27.4	OTB_MCD_100-119_0_0
27.4	OTB_MCD_32-69_0_0
27.4	OTB_MCD_70-99_0_0
27.4	OTB_MCF_>=120_0_0
27.4	OTB_MCF_100-119_0_0
27.4	OTB_MCF_70-99_0_0
27.4	OTB_MDD_>=120_0_0
27.4	OTB_MDD_100-119_0_0
27.4	OTB_MOL_>=120_0_0
27.4	OTB_MOL_100-119_0_0
27.4	OTB_MOL_32-69_0_0
27.4	OTB_MOL_70-99_0_0
27.4	OTB_MPD_<16_0_0
27.4	OTB_MPD_>=120_0_0
27.4	OTB_MPD_100-119_0_0
27.4	OTB_MPD_16-31_0_0
27.4	OTB_MPD_32-69_0_0
27.4	OTB_MPD_70-99_0_0
27.4	OTB_SPF_>=120_0_0
27.4	OTB_SPF_100-119_0_0
27.4	OTB_SPF_16-31_0_0
27.4	OTB_SPF_32-69_0_0
27.4	OTB_SPF_70-99_0_0
27.4	OTM_DEF_<16_0_0
27.4	OTM_DEF_>=120_0_0
27.4	OTM_DEF_100-119_0_0
27.4	OTM_DEF_16-31_0_0
27.4	OTM_DEF_32-69_0_0
27.4	OTM_DEF_70-99_0_0
27.4	OTM_SPF_>=120_0_0
27.4	OTM_SPF_100-119_0_0
27.4	OTM_SPF_16-31_0_0
27.4	OTM_SPF_32-69_0_0
27.4	OTM_SPF_70-99_0_0
27.4	OTT_CRU_>=120_0_0
27.4	OTT_CRU_100-119_0_0
27.4	OTT_CRU_16-31_0_0
27.4	OTT_CRU_32-69_0_0
27.4	OTT_CRU_70-99_0_0
27.4	OTT_DEF_<16_0_0
27.4	OTT_DEF_>=120_0_0
27.4	OTT_DEF_100-119_0_0
27.4	OTT_DEF_16-31_0_0
27.4	OTT_DEF_32-69_0_0
27.4	OTT_DEF_70-99_0_0
27.4	OTT_DWS_>=120_0_0
27.4	OTT_DWS_100-119_0_0
27.4	OTT_MCD_>=120_0_0
27.4	OTT_MCD_100-119_0_0
27.4	OTT_MCD_32-69_0_0
27.4	OTT_MCD_70-99_0_0
27.4	OTT_MOL_>=120_0_0
27.4	OTT_MOL_100-119_0_0
27.4	OTT_MOL_32-69_0_0
27.4	OTT_MOL_70-99_0_0
27.4	OTT_MPD_<16_0_0
27.4	OTT_MPD_>=120_0_0
27.4	OTT_MPD_100-119_0_0
27.4	OTT_MPD_16-31_0_0
27.4	OTT_MPD_32-69_0_0
27.4	OTT_MPD_70-99_0_0
27.4	PS_SPF_>=120_0_0
27.4	PS_SPF_100-119_0_0
27.4	PS_SPF_16-31_0_0
27.4	PS_SPF_32-69_0_0
27.4	PS_SPF_70-99_0_0
27.4	PTB_CRU_>=120_0_0
27.4	PTB_CRU_100-119_0_0
27.4	PTB_CRU_16-31_0_0
27.4	PTB_CRU_32-69_0_0
27.4	PTB_CRU_70-99_0_0
27.4	PTB_DEF_<16_0_0
27.4	PTB_DEF_>=120_0_0
27.4	PTB_DEF_100-119_0_0
27.4	PTB_DEF_16-31_0_0
27.4	PTB_DEF_32-69_0_0
27.4	PTB_DEF_70-99_0_0
27.4	PTB_SPF_>=120_0_0
27.4	PTB_SPF_100-119_0_0
27.4	PTB_SPF_16-31_0_0
27.4	PTB_SPF_32-69_0_0
27.4	PTB_SPF_70-99_0_0
27.4	PTM_DEF_<16_0_0
27.4	PTM_DEF_>=120_0_0
27.4	PTM_DEF_100-119_0_0
27.4	PTM_DEF_16-31_0_0
27.4	PTM_DEF_32-69_0_0
27.4	PTM_DEF_70-99_0_0
27.4	PTM_SPF_>=120_0_0
27.4	PTM_SPF_100-119_0_0
27.4	PTM_SPF_16-31_0_0
27.4	PTM_SPF_32-69_0_0
27.4	PTM_SPF_70-99_0_0
27.4	SB_FIF_>0_0_0
27.4	SDN_DEF_<16_0_0
27.4	SDN_DEF_>=120_0_0
27.4	SDN_DEF_100-119_0_0
27.4	SDN_DEF_16-31_0_0
27.4	SDN_DEF_32-69_0_0
27.4	SDN_DEF_70-99_0_0
27.4	SPR_DEF_<16_0_0
27.4	SPR_DEF_>=120_0_0
27.4	SPR_DEF_100-119_0_0
27.4	SPR_DEF_16-31_0_0
27.4	SPR_DEF_32-69_0_0
27.4	SPR_DEF_70-99_0_0
27.4	SSC_DEF_<16_0_0
27.4	SSC_DEF_>=120_0_0
27.4	SSC_DEF_100-119_0_0
27.4	SSC_DEF_16-31_0_0
27.4	SSC_DEF_32-69_0_0
27.4	SSC_DEF_70-99_0_0
27.4	TBB_CRU_>=120_0_0
27.4	TBB_CRU_100-119_0_0
27.4	TBB_CRU_16-31_0_0
27.4	TBB_CRU_32-69_0_0
27.4	TBB_CRU_70-99_0_0
27.4	TBB_DEF_<16_0_0
27.4	TBB_DEF_>=120_0_0
27.4	TBB_DEF_100-119_0_0
27.4	TBB_DEF_16-31_0_0
27.4	TBB_DEF_32-69_0_0
27.4	TBB_DEF_70-99_0_0
27.4	TBB_MCD_>=120_0_0
27.4	TBB_MCD_100-119_0_0
27.4	TBB_MCD_32-69_0_0
27.4	TBB_MCD_70-99_0_0
27.4.a	DRB_MOL_>=0_0_0
27.4.a	FPO_CRU_>0_0_0
27.4.a	FPO_FIF_>0_0_0
27.4.a	FPO_MOL_>0_0_0
27.4.a	FYK_CAT_>0_0_0
27.4.a	GND_DEF_>=220_0_0
27.4.a	GND_DEF_100-119_0_0
27.4.a	GND_DEF_120-219_0_0
27.4.a	GND_DEF_90-99_0_0
27.4.a	GND_SPF_>=220_0_0
27.4.a	GND_SPF_100-119_0_0
27.4.a	GND_SPF_10-30_0_0
27.4.a	GND_SPF_120-219_0_0
27.4.a	GND_SPF_50-70_0_0
27.4.a	GND_SPF_90-99_0_0
27.4.a	GNS_CRU_>0_0_0
27.4.a	GNS_DEF_>=220_0_0
27.4.a	GNS_DEF_100-119_0_0
27.4.a	GNS_DEF_120-219_0_0
27.4.a	GNS_DEF_90-99_0_0
27.4.a	GNS_SPF_>=220_0_0
27.4.a	GNS_SPF_100-119_0_0
27.4.a	GNS_SPF_10-30_0_0
27.4.a	GNS_SPF_120-219_0_0
27.4.a	GNS_SPF_50-70_0_0
27.4.a	GNS_SPF_90-99_0_0
27.4.a	GTR_DEF_>=220_0_0
27.4.a	GTR_DEF_100-119_0_0
27.4.a	GTR_DEF_120-219_0_0
27.4.a	GTR_DEF_90-99_0_0
27.4.a	HMD_MOL_>=0_0_0
27.4.a	LHP_FIF_0_0_0
27.4.a	LLS_DEF_0_0_0
27.4.a	MIS_MIS_0_0_0
27.4.a	OTB_CRU_>=120_0_0
27.4.a	OTB_CRU_100-119_0_0
27.4.a	OTB_CRU_16-31_0_0
27.4.a	OTB_CRU_32-69_0_0
27.4.a	OTB_CRU_70-99_0_0
27.4.a	OTB_DEF_<16_0_0
27.4.a	OTB_DEF_>=120_0_0
27.4.a	OTB_DEF_100-119_0_0
27.4.a	OTB_DEF_16-31_0_0
27.4.a	OTB_DEF_32-69_0_0
27.4.a	OTB_DEF_70-99_0_0
27.4.a	OTB_DWS_>=120_0_0
27.4.a	OTB_DWS_100-119_0_0
27.4.a	OTB_MCD_>=120_0_0
27.4.a	OTB_MCD_100-119_0_0
27.4.a	OTB_MCD_32-69_0_0
27.4.a	OTB_MCD_70-99_0_0
27.4.a	OTB_MCF_>=120_0_0
27.4.a	OTB_MCF_100-119_0_0
27.4.a	OTB_MCF_70-99_0_0
27.4.a	OTB_MDD_>=120_0_0
27.4.a	OTB_MDD_100-119_0_0
27.4.a	OTB_MOL_>=120_0_0
27.4.a	OTB_MOL_100-119_0_0
27.4.a	OTB_MOL_32-69_0_0
27.4.a	OTB_MOL_70-99_0_0
27.4.a	OTB_MPD_<16_0_0
27.4.a	OTB_MPD_>=120_0_0
27.4.a	OTB_MPD_100-119_0_0
27.4.a	OTB_MPD_16-31_0_0
27.4.a	OTB_MPD_32-69_0_0
27.4.a	OTB_MPD_70-99_0_0
27.4.a	OTB_SPF_>=120_0_0
27.4.a	OTB_SPF_100-119_0_0
27.4.a	OTB_SPF_16-31_0_0
27.4.a	OTB_SPF_32-69_0_0
27.4.a	OTB_SPF_70-99_0_0
27.4.a	OTM_DEF_<16_0_0
27.4.a	OTM_DEF_>=120_0_0
27.4.a	OTM_DEF_100-119_0_0
27.4.a	OTM_DEF_16-31_0_0
27.4.a	OTM_DEF_32-69_0_0
27.4.a	OTM_DEF_70-99_0_0
27.4.a	OTM_SPF_>=120_0_0
27.4.a	OTM_SPF_100-119_0_0
27.4.a	OTM_SPF_16-31_0_0
27.4.a	OTM_SPF_32-69_0_0
27.4.a	OTM_SPF_70-99_0_0
27.4.a	OTT_CRU_>=120_0_0
27.4.a	OTT_CRU_100-119_0_0
27.4.a	OTT_CRU_16-31_0_0
27.4.a	OTT_CRU_32-69_0_0
27.4.a	OTT_CRU_70-99_0_0
27.4.a	OTT_DEF_<16_0_0
27.4.a	OTT_DEF_>=120_0_0
27.4.a	OTT_DEF_100-119_0_0
27.4.a	OTT_DEF_16-31_0_0
27.4.a	OTT_DEF_32-69_0_0
27.4.a	OTT_DEF_70-99_0_0
27.4.a	OTT_DWS_>=120_0_0
27.4.a	OTT_DWS_100-119_0_0
27.4.a	OTT_MCD_>=120_0_0
27.4.a	OTT_MCD_100-119_0_0
27.4.a	OTT_MCD_32-69_0_0
27.4.a	OTT_MCD_70-99_0_0
27.4.a	OTT_MOL_>=120_0_0
27.4.a	OTT_MOL_100-119_0_0
27.4.a	OTT_MOL_32-69_0_0
27.4.a	OTT_MOL_70-99_0_0
27.4.a	OTT_MPD_<16_0_0
27.4.a	OTT_MPD_>=120_0_0
27.4.a	OTT_MPD_100-119_0_0
27.4.a	OTT_MPD_16-31_0_0
27.4.a	OTT_MPD_32-69_0_0
27.4.a	OTT_MPD_70-99_0_0
27.4.a	PS_SPF_>=120_0_0
27.4.a	PS_SPF_100-119_0_0
27.4.a	PS_SPF_16-31_0_0
27.4.a	PS_SPF_32-69_0_0
27.4.a	PS_SPF_70-99_0_0
27.4.a	PTB_CRU_>=120_0_0
27.4.a	PTB_CRU_100-119_0_0
27.4.a	PTB_CRU_16-31_0_0
27.4.a	PTB_CRU_32-69_0_0
27.4.a	PTB_CRU_70-99_0_0
27.4.a	PTB_DEF_<16_0_0
27.4.a	PTB_DEF_>=120_0_0
27.4.a	PTB_DEF_100-119_0_0
