TAXOCODE,3A_CODE,Scientific_name,Author,,AphiaID,Match type,ScientificName,Authority,AphiaID_accepted,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,in_ERMS
1920102501,LRS,Liobranchia stria,Briggs 1955,,281360,exact,Liobranchia stria,Briggs 1955,281360,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Liobranchia,,stria,,0
3071600202,LDZ,Patelloida striata,(Quoy & Gaimard 1834),,456641,exact,Patelloida striata,Quoy & Gaimard 1834,456641,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida,,striata,,0
3070800501,PIZ,Pisania striata,(Gmelin 1791),,138924,exact,Pisania striata,(Gmelin 1791),138924,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Pisania,,striata,,1
3163600401,MJX,Martesia striata,(Linnaeus 1758),,216465,exact,Martesia striata,(Linnaeus 1758),216465,Animalia,Mollusca,Bivalvia,Myoida,Pholadidae,Martesia,,striata,,1
3162400101,KDS,Atactodea striata,(Gmelin 1791),,140349,exact,Atactodea striata,(Gmelin 1791),140349,Animalia,Mollusca,Bivalvia,Veneroida,Mesodesmatidae,Atactodea,,striata,,1
1771900103,FSS,Channa striata,(Bloch 1793),,280130,exact,Channa striata,(Bloch 1793),280130,Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,,striata,,0
1700208102,BSB,Centropristis striata,(Linnaeus 1758),,159348,exact,Centropristis striata,(Linnaeus 1758),159348,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Centropristis,,striata,,0
3161100106,SZN,Chamelea striatula,(da Costa 1778),,141908,exact,Chamelea striatula,(da Costa 1778),141908,Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Chamelea,,striatula,,1
1410400811,TYL,Trachycorystes striatulus,(Steindachner 1877),,,,,,,,,,,,,,,,0
1950200304,AWL,Antennarius striatus,(Shaw 1794),,158790,exact,Antennarius striatus,(Shaw 1794),158790,Animalia,Chordata,Actinopterygii,Lophiiformes,Antennariidae,Antennarius,,striatus,,0
1740202202,TCV,Ctenochaetus striatus,Quoy & Gaimard 1825,,219659,exact,Ctenochaetus striatus,(Quoy & Gaimard 1825),219659,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,Ctenochaetus,,striatus,,0
3161500216,DNT,Donax striatus,Linnaeus 1767,,494732,exact,Donax striatus,Linnaeus 1767,494732,Animalia,Mollusca,Bivalvia,Veneroida,Donacidae,Donax,,striatus,,0
1706302501,MBS,Minilabrus striatus,Randall & Dor 1980,,281576,exact,Minilabrus striatus,Randall & Dor 1980,281576,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Minilabrus,,striatus,,0
1700204220,GPN,Epinephelus striatus,(Bloch 1792),,159222,exact,Epinephelus striatus,(Bloch 1792),159222,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,,striatus,,0
1703701617,WKS,Cynoscion striatus,(Cuvier 1829),,276093,exact,Cynoscion striatus,(Cuvier 1829),276093,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,,striatus,,0
1705211603,HTS,Chaetodon striatus,Linnaeus 1758,,159663,exact,Chaetodon striatus,Linnaeus 1758,159663,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon,,striatus,,0
3161600310,SQV,Solen strictus,Gould 1861,,367772,exact,Solen strictus,Gould 1861,367772,Animalia,Mollusca,Bivalvia,[unassigned] Euheterodonta,Solenidae,Solen,,strictus,,0
1830403501,YFK,Symphurus strictus,Gilbert 1905,,219860,exact,Symphurus strictus,Gilbert 1905,219860,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Cynoglossidae,Symphurus,,strictus,,0
1732100308,GTR,Gobius strictus,Fage 1907,,126895,exact,Gobius strictus,Fage 1907,126895,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Gobius,,strictus,,1
1703620901,PKS,Pomadasys stridens,(Forssk?l 1775),,126948,exact,Pomadasys stridens,(Forssk?l 1775),126948,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Pomadasys,,stridens,,1
2280106217,NMY,Metapenaeopsis stridulans,(Alcock 1905),,220277,exact,Metapenaeopsis stridulans,(Alcock 1905),220277,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Metapenaeopsis,,stridulans,,0
3161000202,YER,Mytella strigata,(Hanley 1843),,,,,,,,,,,,,,,,0
1704700601,MIR,Microcanthus strigatus,(Cuvier 1831),,281558,exact,Microcanthus strigatus,(Cuvier 1831),281558,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,Microcanthus,,strigatus,,0
3161300202,UCR,Tucetona strigilata,(Sowerby 1833),,504544,exact,Tucetona strigilata,(G. B. Sowerby I 1833),504544,Animalia,Mollusca,Bivalvia,Arcoida,Glycymerididae,Tucetona,,strigilata,,0
3164000402,UUT,Solecurtus strigilatus,(Linnaeus 1758),,141544,exact,Solecurtus strigilatus,(Linnaeus 1758),141544,Animalia,Mollusca,Bivalvia,Veneroida,Solecurtidae,Solecurtus,,strigilatus,,1
1900600101,UCF,Pseudotriacanthus strigilifer,(Cantor 1849),,282479,exact,Pseudotriacanthus strigilifer,(Cantor 1849),282479,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Triacanthidae,Pseudotriacanthus,,strigilifer,,0
2300300202,HIQ,Hippa strigillata,(Stimpson 1860),,467833,exact,Hippa strigillata,(Stimpson 1860),467833,Animalia,Arthropoda,Malacostraca,Decapoda,Hippidae,Hippa,,strigillata,,0
3164200219,TXT,Tellina strigosa,Gmelin 1791,,225477,exact,Tellina strigosa,Gmelin 1791,225477,Animalia,Mollusca,Bivalvia,Veneroida,Tellinidae,Tellina,,strigosa,,0
1510101901,AGQ,Aulostomus strigosus,Wheeler 1955,,278081,exact,Aulostomus strigosus,Wheeler 1955,278081,Animalia,Chordata,Actinopterygii,Syngnathiformes,Aulostomidae,Aulostomus,,strigosus,,0
1700212902,DEV,Dermatolepis striolata,(Playfair 1867),,218195,exact,Dermatolepis striolata,(Playfair 1867),218195,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Dermatolepis,,striolata,,0
1706500203,UUY,Chlorurus strongylocephalus,(Bleeker 1854),,219086,exact,Chlorurus strongylocephalus,(Bleeker 1855),219086,Animalia,Chordata,Actinopterygii,Perciformes,Scaridae,Chlorurus,,strongylocephalus,,0
1470101203,SGY,Strongylura strongylura,(van Hasselt 1823),,275986,exact,Strongylura strongylura,(van Hasselt 1823),275986,Animalia,Chordata,Actinopterygii,Beloniformes,Belonidae,Strongylura,,strongylura,,0
1410400701,GGS,Gelanoglanis stroudi,Böhlke 1980,,,,,,,,,,,,,,,,0
3161102503,TVT,Tivela stultorum,(Mawe 1823),,367761,exact,Tivela stultorum,(Mawe 1823),367761,Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Tivela,,stultorum,,0
1170100101,APU,Acipenser sturio,Linnaeus 1758,,126279,exact,Acipenser sturio,Linnaeus 1758,126279,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,Acipenser,,sturio,,1
3161100704,KNU,Chione stutchburyi,(Wood 1828),,,,,,,,,,,,,,,,0
2280101901,NAY,Parapenaeopsis stylifera,(H. Milne Edwards 1837),,210408,exact,Parapenaeopsis stylifera,(H. Milne Edwards 1837 [in H. Milne Edwards 1834-1840]),210408,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Parapenaeopsis,,stylifera,,0
2281200106,EXY,Exopalaemon styliferus,(H. Milne Edwards 1840),,220124,exact,Exopalaemon styliferus,(H. Milne Edwards 1840 [in H. Milne Edwards 1834-1840]),220124,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Exopalaemon,,styliferus,,0
2280100110,PNS,Penaeus stylirostris,Stimpson 1874,,584982,exact,Penaeus stylirostris,Stimpson 1871,584982,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Penaeus,,stylirostris,,0
1431100401,NSS,Saurenchelys stylurus,(Lea 1913),,299716,exact,Saurenchelys stylurus,(Lea 1913),271918,Animalia,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Saurenchelys,,stylurus,,0
1400228701,PDY,Pseudophoxinus stymphalicus,(Valenciennes 1844),,,,,,,,,,,,,,,,0
1700222802,QZZ,Rypticus subbifrenatus,Gill 1861,,275964,exact,Rypticus subbifrenatus,Gill 1861,275964,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Rypticus,,subbifrenatus,,0
1711002801,UVS,Ulvaria subbifurcata,(Storer 1839),,159821,exact,Ulvaria subbifurcata,(Storer 1839),159821,Animalia,Chordata,Actinopterygii,Perciformes,Stichaeidae,Ulvaria,,subbifurcata,,0
3160400508,MCL,Scapharca subcrenata,(Lischke 1869),,743344,exact,Scapharca subcrenata,(Lischke 1869),504361,Animalia,Mollusca,Bivalvia,Arcoida,Arcidae,Scapharca,,subcrenata,,0
3161000901,TVS,Stavelia subdistorta,(Recluz 1852),,506190,exact,Stavelia subdistorta,(Récluz 1852),506190,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Stavelia,,subdistorta,,0
3074000102,FIU,Ficus subintermedia,(d’Orbigny 1852),,605602,exact,Ficus subintermedia,(d'Orbigny 1852),214982,Animalia,Mollusca,Gastropoda,Littorinimorpha,Ficidae,Ficus,,subintermedia,,0
1700206112,ERB,Serranus subligarius,(Cope 1870),,159236,exact,Serranus subligarius,(Cope 1870),159236,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Serranus,,subligarius,,0
2283400112,FES,Alpheus sublucanus,(Forssk?l 1775),,210515,exact,Alpheus sublucanus,(Forssk?l 1775),210544,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,,sublucanus,,0
3160801001,YKD,Lyropecten subnodosus,(Sowerby 1835),,820164,exact,Lyropecten subnodosus,(G. B. Sowerby I 1835),394383,Animalia,Mollusca,Bivalvia,Pectinoida,Pectinidae,Lyropecten,,subnodosus,,0
1320802402,BNS,Benthosema suborbitale,(Gilbert 1913),,126581,exact,Benthosema suborbitale,(Gilbert 1913),126581,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Benthosema,,suborbitale,,1
5311103501,DSB,Dogania subplana,(Geoffroy Saint-Hilaire 1809),,,,,,,,,,,,,,,,0
6940100205,JTQ,Bohadschia subrubra,(Quoy & Gaimard 1833),,210770,exact,Bohadschia subrubra,(Quoy & Gaimard 1834),210770,Animalia,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Bohadschia,,subrubra,,0
3161100710,KIS,Chione subrugosa,(Wood 1828),,,,,,,,,,,,,,,,0
3162301012,YKS,Trachycardium subrugosum,(Sowerby 1840),,216408,exact,Trachycardium subrugosum,(Sowerby 1840),381337,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae,Trachycardium,,subrugosum,,0
7110100101,ULQ,Spirulina subsalsa,Oersted 1842,,146666,exact,Spirulina subsalsa,Oerstedt ex Gomont 1892,146666,Bacteria,Cyanobacteria,Cyanophyceae,Pseudanabaenales,Pseudanabaenaceae,Spirulina,,subsalsa,,1
1480600421,MCS,Coryphaenoides subserrulatus,Makushok 1976,,217761,exact,Coryphaenoides subserrulatus,Makushok 1976,217761,Animalia,Chordata,Actinopterygii,Gadiformes,Macrouridae,Coryphaenoides,,subserrulatus,,0
3210200233,EIW,Sepia subtenuipes,Okutani & Horikawa 1987,,342177,exact,Sepia subtenuipes,Okutani & Horikawa 1987,342177,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,,subtenuipes,,0
1950201301,NUS,Nudiantennarius subteres,(Smith & Radcliffe 1912),,281799,exact,Nudiantennarius subteres,(Smith & Radcliffe 1912),281799,Animalia,Chordata,Actinopterygii,Lophiiformes,Antennariidae,Nudiantennarius,,subteres,,0
1590300501,TYS,Typhlichthys subterraneus,Girard 1859,,,,,,,,,,,,,,,,0
2280100133,PNU,Penaeus subtilis,Perez Farfante 1967,,762829,exact,Penaeus subtilis,(Pérez Farfante 1967),762829,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Penaeus,,subtilis,,0
1100401002,RNU,Notoraja subtilispinosa,Stehmann 1989,,315063,exact,Notoraja subtilispinosa,Stehmann 1989,281181,Animalia,Chordata,Elasmobranchii,Rajiformes,Arhynchobatidae,Notoraja,,subtilispinosa,,0
3162403903,EQU,Mesodesma subtriangulatum,(Wood 1828),,,,,,,,,,,,,,,,0
3161202006,ULT,Spisula subtruncata,(da Costa 1778),,140302,exact,Spisula subtruncata,(da Costa 1778),140302,Animalia,Mollusca,Bivalvia,Veneroida,Mactridae,Spisula,,subtruncata,,1
3163600102,BQS,Barnea subtruncata,(Sowerby 1834),,506981,exact,Barnea subtruncata,(G. B. Sowerby I 1834),506981,Animalia,Mollusca,Bivalvia,Myoida,Pholadidae,Barnea,,subtruncata,,0
3074600103,BQQ,Terebra subulata,(Linnaeus 1767),,208080,exact,Terebra subulata,(Linnaeus 1767),208080,Animalia,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terebra,,subulata,,0
3210401301,OUL,Alloteuthis subulata,(Lamarck 1798),,153131,exact,Alloteuthis subulata,(Lamarck 1798),153131,Animalia,Mollusca,Cephalopoda,Myopsida,Loliginidae,Alloteuthis,,subulata,,1
1650100218,LZI,Chelon subviridis,(Valenciennes 1836),,303798,exact,Chelon subviridis,(Valenciennes 1836),218881,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,,subviridis,,0
1400600701,PSI,Psilorhynchus sucatio,(Hamilton 1822),,,,,,,,,,,,,,,,0
1400112901,ERU,Erimyzon sucetta,(Lacép?de 1803),,159991,exact,Erimyzon sucetta,(Lacep?de 1803),159991,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Erimyzon,,sucetta,,0
1090100709,QYW,Squalus suckleyi,(Girard 1855),,299224,exact,Squalus suckleyi,(Girard 1855),299224,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus,,suckleyi,,0
1700011205,FJR,Caesio suevica,Klunzinger 1884,,219993,exact,Caesio suevica,Klunzinger 1884,219993,Animalia,Chordata,Actinopterygii,Perciformes,Caesionidae,Caesio,,suevica,,0
1901000403,CZT,Canthidermis sufflamen,(Mitchill 1815),,127399,exact,Canthidermis sufflamen,(Mitchill 1815),127399,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Balistidae,Canthidermis,,sufflamen,,1
1080103406,CPH,Cephaloscyllium sufflans,(Regan 1921),,217637,exact,Cephaloscyllium sufflans,(Regan 1921),217637,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Cephaloscyllium,,sufflans,,0
1101300217,RUX,Urolophus sufflavus,Whitley 1929,,283110,exact,Urolophus sufflavus,Whitley 1929,283110,Animalia,Chordata,Elasmobranchii,Rajiformes,Urolophidae,Urolophus,,sufflavus,,0
3160600609,IKS,Pinctada sugillata,(Reeve 1857),,596390,exact,Pinctada sugillata,(Reeve 1857),596390,Animalia,Mollusca,Bivalvia,Pterioida,Pteriidae,Pinctada,,sugillata,,0
2294400102,UEB,Stereomastis suhmi,(Bate 1878),,383000,exact,Stereomastis suhmi,(Bate 1878),383000,Animalia,Arthropoda,Malacostraca,Decapoda,Polychelidae,Stereomastis,,suhmi,,0
2294200412,NFM,Nephropsis suhmi,Bate 1888,,241296,exact,Nephropsis suhmi,Bate 1888,241296,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephropsis,,suhmi,,0
1703620922,PKK,Pomadasys suillus,(Valenciennes 1833),,273515,exact,Pomadasys suillus,(Valenciennes 1833),273515,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Pomadasys,,suillus,,0
3210200254,WSU,Sepia sulcata,Hoyle 1885,,342178,exact,Sepia sulcata,Hoyle 1885,342178,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,,sulcata,,0
6190300201,NOW,Anemonia sulcata,(Pennant 1766),,231858,exact,Anemonia sulcata,(Pennant 1777),231858,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia,,sulcata,,1
3072100402,TBX,Terebralia sulcata,(Born 1778),,216724,exact,Terebralia sulcata,(Born 1778),216724,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Potamididae,Terebralia,,sulcata,,0
2294200413,NFL,Nephropsis sulcata,Macpherson 1990,,246173,exact,Nephropsis sulcata,Macpherson 1990,246173,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephropsis,,sulcata,,0
2310100108,KPS,Calappa sulcata,Rathbun 1898,,394994,exact,Calappa sulcata,Rathbun 1898,394994,Animalia,Arthropoda,Malacostraca,Decapoda,Calappidae,Calappa,,sulcata,,0
2280900106,YAU,Atya sulcatipes,Newport 1847,,586057,exact,Atya sulcatipes,Newport 1847,586055,Animalia,Arthropoda,Malacostraca,Decapoda,Atyidae,Atya,,sulcatipes,,0
2311300402,RMS,Sesarma sulcatum,Smith 1870,,444686,exact,Sesarma sulcatum,Smith 1870,444686,Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Sesarma,,sulcatum,,0
6960903701,SSG,Microcosmus sulcatus,(Coquebert 1797),,156240,exact,Microcosmus sulcatus,(Coquebert 1797),103846,Animalia,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Microcosmus,,sulcatus,,0
1480601901,TNS,Trachonurus sulcatus,(Goode & Bean 1885),,158745,exact,Trachonurus sulcatus,(Goode & Bean 1885),158745,Animalia,Chordata,Actinopterygii,Gadiformes,Macrouridae,Trachonurus,,sulcatus,,0
1411301401,PDU,Pseudecheneis sulcatus,(McClelland 1842),,,,,,,,,,,,,,,,0
3160800310,PSU,Pecten sulcicostatus,Sowerby 1842,,214919,exact,Pecten sulcicostatus,Sowerby II 1842,214919,Animalia,Mollusca,Bivalvia,Pectinoida,Pectinidae,Pecten,,sulcicostatus,,0
3072300204,OSZ,Tonna sulcosa,(Born 1778),,208013,exact,Tonna sulcosa,(Born 1778),208013,Animalia,Mollusca,Gastropoda,Littorinimorpha,Tonnidae,Tonna,,sulcosa,,0
1704125103,UPS,Upeneus sulphureus,Cuvier 1829,,218690,exact,Upeneus sulphureus,Cuvier 1829,218690,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Upeneus,,sulphureus,,0
2280101626,MSW,Metapenaeus suluensis,Racek & Dall 1965,,377543,exact,Metapenaeus suluensis,Racek & Dall 1965,377543,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Metapenaeus,,suluensis,,0
1732124701,TKS,Trypauchenichthys sumatrensis,Hardenberg 1931,,283066,exact,Trypauchenichthys sumatrensis,Hardenberg 1931,283066,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Trypauchenichthys,,sumatrensis,,0
1700204285,EWS,Epinephelus summana,(Forssk?l 1775),,218238,exact,Epinephelus summana,(Forssk?l 1775),218238,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,,summana,,0
1704125104,UPU,Upeneus sundaicus,(Bleeker 1855),,273673,exact,Upeneus sundaicus,(Bleeker 1855),273673,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Upeneus,,sundaicus,,0
2260100501,KRI,Euphausia superba,Dana 1852,,236217,exact,Euphausia superba,Dana 1850,236217,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,,superba,,0
1060600603,BTH,Alopias superciliosus,(Lowe 1841),,105835,exact,Alopias superciliosus,Lowe 1841,105835,Animalia,Chordata,Elasmobranchii,Lamniformes,Alopiidae,Alopias,,superciliosus,,1
1780900302,GMK,Grammoplites suppositus,(Troschel 1840),,218139,exact,Grammoplites suppositus,(Troschel 1840),218139,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Platycephalidae,Grammoplites,,suppositus,,0
1320800103,DBF,Bolinichthys supralateralis,(Parr 1928),,126583,exact,Bolinichthys supralateralis,(Parr 1928),126583,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Bolinichthys,,supralateralis,,1
3074500103,KNE,Conus suratensis,Hwass 1792,,428375,exact,Conus suratensis,Hwass in Brugui?re 1792,428375,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,,suratensis,,0
1705930802,ETS,Etroplus suratensis,(Bloch 1790),,280728,exact,Etroplus suratensis,(Bloch 1790),280728,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Etroplus,,suratensis,,0
1930100202,TFB,Batrachoides surinamensis,(Bloch & Schneider 1801),,278668,exact,Batrachoides surinamensis,(Bloch & Schneider 1801),278668,Animalia,Chordata,Actinopterygii,Batrachoidiformes,Batrachoididae,Batrachoides,,surinamensis,,0
3210400121,OJM,Loligo surinamensis,Voss 1974,,341893,exact,Loligo surinamensis,Voss 1974,574542,Animalia,Mollusca,Cephalopoda,Myopsida,Loliginidae,Loligo,,surinamensis,,0
1703720507,LGN,Plagioscion surinamensis,(Bleeker 1873),,282268,exact,Plagioscion surinamensis,(Bleeker 1873),282268,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Plagioscion,,surinamensis,,0
1703402901,LOB,Lobotes surinamensis,(Bloch 1790),,126973,exact,Lobotes surinamensis,(Bloch 1790),126973,Animalia,Chordata,Actinopterygii,Perciformes,Lobotidae,Lobotes,,surinamensis,,1
1703602006,HNU,Anisotremus surinamensis,(Bloch 1791),,279623,exact,Anisotremus surinamensis,(Bloch 1791),279623,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Anisotremus,,surinamensis,,0
2281202356,BJQ,Macrobrachium surinamicum,Holthuis 1948,,587577,exact,Macrobrachium surinamicum,Holthuis 1948,587577,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Macrobrachium,,surinamicum,,0
1704100701,MUR,Mullus surmuletus,Linnaeus 1758,,126986,exact,Mullus surmuletus,Linnaeus 1758,126986,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Mullus,,surmuletus,,1
1740700121,IUU,Siganus sutor,(Valenciennes 1835),,219688,exact,Siganus sutor,(Valenciennes 1835),219688,Animalia,Chordata,Actinopterygii,Perciformes,Siganidae,Siganus,,sutor,,0
1170100403,QAN,Scaphirhynchus suttkusi,Williams & Clemmer 1991,,282668,exact,Scaphirhynchus suttkusi,Williams & Clemmer 1991,282668,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,Scaphirhynchus,,suttkusi,,0
1470402305,ECJ,Cheilopogon suttoni,(Whitley & Colefax 1938),,217859,exact,Cheilopogon suttoni,(Whitley & Colefax 1938),217859,Animalia,Chordata,Actinopterygii,Beloniformes,Exocoetidae,Cheilopogon,,suttoni,,0
1230100801,SVS,Salvethymus svetovidovi,Chereshnev & Skopets 1990,,,,,,,,,,,,,,,,0
1709200301,GZV,Gvozdarus svetovidovi,Balushkin 1989,,234674,exact,Gvozdarus svetovidovi,Balushkin 1989,234674,Animalia,Chordata,Actinopterygii,Perciformes,Nototheniidae,Gvozdarus,,svetovidovi,,0
1781900601,BGI,Bothragonus swanii,(Steindachner 1876),,279947,exact,Bothragonus swanii,(Steindachner 1876),279947,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Agonidae,Bothragonus,,swanii,,0
3160801101,SWW,Swiftopecten swiftii,(Bernardi 1858),,393354,exact,Swiftopecten swiftii,(Bernardi 1858),393354,Animalia,Mollusca,Bivalvia,Pectinoida,Pectinidae,Swiftopecten,,swiftii,,0
3161200102,HCL,Pseudocardium sybillae,(Valenciennes 1858),,,,,,,,,,,,,,,,0
1702300406,PJM,Trachurus symmetricus,(Ayres 1855),,273305,exact,Trachurus symmetricus,(Ayres 1855),273305,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Trachurus,,symmetricus,,0
1400207501,HSY,Hesperoleucus symmetricus,(Baird & Girard 1854),,,,,,,,,,,,,,,,0
1703202733,SNL,Lutjanus synagris,(Linnaeus 1758),,159800,exact,Lutjanus synagris,(Linnaeus 1758),159800,Animalia,Chordata,Actinopterygii,Perciformes,Lutjanidae,Lutjanus,,synagris,,0
1830302605,ZMH,Zebrias synapturoides,(Jenkins 1910),,277590,exact,Zebrias synapturoides,(Jenkins 1910),277590,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Zebrias,,synapturoides,,0
1311601005,DYZ,Synodus synodus,(Linnaeus 1758),,126373,exact,Synodus synodus,(Linnaeus 1758),126373,Animalia,Chordata,Actinopterygii,Aulopiformes,Synodontidae,Synodus,,synodus,,1
3071400103,FSY,Fusinus syracusanus,(Linnaeus 1758),,139934,exact,Fusinus syracusanus,(Linnaeus 1758),139934,Animalia,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Fusinus,,syracusanus,,1
1431302502,DKV,Uroconger syringinus,Ginsburg 1954,,158574,exact,Uroconger syringinus,Ginsburg 1954,158574,Animalia,Chordata,Actinopterygii,Anguilliformes,Congridae,Uroconger,,syringinus,,0
