"Code"	"sppFAO"	"area"	"desc"	"areaType"	"status"	"AphiaID"	"WoRMSname"	"ID"
"9261"	"edt.27.nea;ocm.27.nea"	"EDT"	"27.8.e"	"Musky octopus (Eledone moschata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Horned and musky octopuses (Eledone) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Divisions"	"fishPiCodes1.0.19;updated"	140601	"Eledone moschata"	"140601 27.8.e"
"9262"	"edt.27.nea;ocm.27.nea"	"EDT"	"27.8.e.1"	"Musky octopus (Eledone moschata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Horned and musky octopuses (Eledone) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19;updated"	140601	"Eledone moschata"	"140601 27.8.e.1"
"9263"	"edt.27.nea;ocm.27.nea"	"EDT"	"27.8.e.2"	"Musky octopus (Eledone moschata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Horned and musky octopuses (Eledone) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19;updated"	140601	"Eledone moschata"	"140601 27.8.e.2"
"9264"	"edt.27.nea;ocm.27.nea"	"EDT"	"27.9"	"Musky octopus (Eledone moschata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Horned and musky octopuses (Eledone) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-areas"	"fishPiCodes1.0.19;updated"	140601	"Eledone moschata"	"140601 27.9"
"9265"	"edt.27.nea;ocm.27.nea"	"EDT"	"27.9.a"	"Musky octopus (Eledone moschata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Horned and musky octopuses (Eledone) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Divisions"	"fishPiCodes1.0.19;updated"	140601	"Eledone moschata"	"140601 27.9.a"
"9266"	"edt.27.nea;ocm.27.nea"	"EDT"	"27.9.b"	"Musky octopus (Eledone moschata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Horned and musky octopuses (Eledone) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Divisions"	"fishPiCodes1.0.19;updated"	140601	"Eledone moschata"	"140601 27.9.b"
"9267"	"edt.27.nea;ocm.27.nea"	"EDT"	"27.9.b.1"	"Musky octopus (Eledone moschata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Horned and musky octopuses (Eledone) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19;updated"	140601	"Eledone moschata"	"140601 27.9.b.1"
"9268"	"edt.27.nea;ocm.27.nea"	"EDT"	"27.9.b.2"	"Musky octopus (Eledone moschata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Horned and musky octopuses (Eledone) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19;updated"	140601	"Eledone moschata"	"140601 27.9.b.2"
"9269"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.2.a"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.2.a"
"9270"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.2.a.1"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.2.a.1"
"9271"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.2.a.2"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.2.a.2"
"9272"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.3.a"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.3.a"
"9273"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.3.a.20"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.3.a.20"
"9274"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.3.a.21"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.3.a.21"
"9275"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.4"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-areas"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.4"
"9276"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.4.a"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.4.a"
"9277"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.4.b"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.4.b"
"9278"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.4.c"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.4.c"
"9279"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.5"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-areas"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.5"
"9280"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.5.a"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.5.a"
"9281"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.5.a.1"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.5.a.1"
"9282"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.5.a.2"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.5.a.2"
"9283"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.5.b"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.5.b"
"9284"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.5.b.1"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.5.b.1"
"9285"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.5.b.2"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.5.b.2"
"9286"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.6"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Sub-areas"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.6"
"9287"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.6.a"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.6.a"
"9288"	"occ.27.nea;oct.27.nea;ocz.27.nea"	"OCC"	"27.6.b"	"Common octopus (Octopus vulgaris) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopods (Octopodidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters);Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)"	"IC_Divisions"	"fishPiCodes1.0.19;updated;updated"	140605	"Octopus vulgaris"	"140605 27.6.b"
